Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
walking,0,-231.17981,904.855835,-1025.288574,-133.50885,908.857971,-1031.318848,-124.590561,562.929504,-1050.232178,-114.095657,85.638374,-1119.364624,-59.98196,13.139502,-987.265259,-328.850739,900.85376,-1019.25824,-346.604034,555.958801,-1048.172363,-373.610565,79.320786,-1117.332397,-409.032074,9.394378,-977.724915,-135.808899,967.391235,-895.278992,,,,,,,-335.769257,968.151367,-881.536438,-37.892651,711.37085,-998.298828,-59.717617,541.638489,-1016.695007,-48.29435,339.317596,-1104.707764,-71.886276,80.410782,-1111.588257,,,,-55.227875,38.225636,-954.513245,-453.200989,858.892761,-971.800415,-412.938019,536.649353,-988.740234,-432.231415,215.467789,-1080.907959,-420.384644,94.265503,-1102.593994,-346.354797,24.471224,-1169.196533,-413.135712,42.64267,-950.918152,-71.886276,80.410782,-1111.588257,-135.808899,967.391235,-895.278992,,,,-59.717617,541.638489,-1016.695007,,,,-37.892651,711.37085,-998.298828,-48.29435,339.317596,-1104.707764,-55.227875,38.225636,-954.513245,-420.384644,94.265503,-1102.593994,-335.769257,968.151367,-881.536438,-346.354797,24.471224,-1169.196533,-412.938019,536.649353,-988.740234,,,,-453.200989,858.892761,-971.800415,-432.231415,215.467789,-1080.907959,-413.135712,42.64267,-950.918152
walking,0.008333,-231.385101,904.409851,-1025.732056,-133.714859,908.419189,-1031.769043,-124.612915,562.483521,-1050.461792,-113.853729,85.192947,-1119.557495,-59.899895,13.010234,-987.219849,-329.055328,900.400452,-1019.695068,-346.809631,555.490356,-1048.427856,-373.860291,78.894852,-1117.863281,-409.049652,9.296976,-978.033203,-135.958328,967.106445,-895.686157,,,,,,,-335.800446,967.953552,-881.89679,-37.592537,710.897888,-998.67157,-59.63969,541.200928,-1016.997925,-48.073956,339.1474,-1104.614258,-71.69902,80.014397,-1111.77124,,,,-55.284592,38.238899,-954.554016,-454.812561,857.623352,-973.739624,-412.938141,536.441772,-988.537354,-432.316223,215.319992,-1080.573364,-420.399353,94.127205,-1102.624023,-347.003418,23.060396,-1170.685303,-413.083008,42.581802,-950.980896,-71.69902,80.014397,-1111.77124,-135.958328,967.106445,-895.686157,,,,-59.63969,541.200928,-1016.997925,,,,-37.592537,710.897888,-998.67157,-48.073956,339.1474,-1104.614258,-55.284592,38.238899,-954.554016,-420.399353,94.127205,-1102.624023,-335.800446,967.953552,-881.89679,-347.003418,23.060396,-1170.685303,-412.938141,536.441772,-988.537354,,,,-454.812561,857.623352,-973.739624,-432.316223,215.319992,-1080.573364,-413.083008,42.581802,-950.980896
walking,0.016667,-231.588425,904.365295,-1025.82605,-133.919266,908.359314,-1031.890747,-124.633064,562.422852,-1050.477295,-113.62384,85.158112,-1119.71167,-59.850258,13.018817,-987.276978,-329.257568,900.371338,-1019.761414,-346.889557,555.427185,-1048.158569,-373.888062,78.860764,-1117.813232,-408.970947,9.303681,-977.936096,-136.247879,966.931458,-895.872742,,,,,,,-336.079224,967.908508,-882.120178,-37.706051,710.832275,-998.770752,-59.688011,541.118042,-1017.017944,-47.820782,338.993805,-1104.619751,-71.408089,79.912064,-1111.839478,,,,-55.306583,38.2341,-954.632324,-454.168884,858.421936,-972.307739,-412.932648,536.487671,-987.957458,-432.379486,215.066772,-1080.388672,-420.478119,94.04628,-1102.471558,-346.832642,23.427155,-1170.292847,-413.034454,42.666378,-951.018066,-71.408089,79.912064,-1111.839478,-136.247879,966.931458,-895.872742,,,,-59.688011,541.118042,-1017.017944,,,,-37.706051,710.832275,-998.770752,-47.820782,338.993805,-1104.619751,-55.306583,38.2341,-954.632324,-420.478119,94.04628,-1102.471558,-336.079224,967.908508,-882.120178,-346.832642,23.427155,-1170.292847,-412.932648,536.487671,-987.957458,,,,-454.168884,858.421936,-972.307739,-432.379486,215.066772,-1080.388672,-413.034454,42.666378,-951.018066
walking,0.025,-231.908218,904.330017,-1025.881592,-134.236664,908.294006,-1031.927246,-124.715965,562.351685,-1050.284546,-113.365677,85.142731,-1119.847778,-59.792931,12.988538,-987.339844,-329.579773,900.366028,-1019.83606,-347.084686,555.374512,-1047.731445,-374.003876,78.838173,-1117.622192,-409.014313,9.323955,-977.705566,-136.520432,966.798462,-896.00354,,,,,,,-336.474792,968.011169,-882.261169,-37.849247,710.881897,-998.277405,-59.735146,541.196716,-1016.584778,-47.596863,338.871643,-1104.548828,-71.221687,79.825142,-1111.721924,,,,-55.335571,38.210773,-954.741943,-454.930756,858.233032,-972.584106,-413.077087,536.485779,-987.057861,-432.613861,214.955505,-1079.664185,-420.569733,93.889557,-1102.44104,-346.929291,23.575827,-1170.012573,-413.0784,42.758556,-950.868103,-71.221687,79.825142,-1111.721924,-136.520432,966.798462,-896.00354,,,,-59.735146,541.196716,-1016.584778,,,,-37.849247,710.881897,-998.277405,-47.596863,338.871643,-1104.548828,-55.335571,38.210773,-954.741943,-420.569733,93.889557,-1102.44104,-336.474792,968.011169,-882.261169,-346.929291,23.575827,-1170.012573,-413.077087,536.485779,-987.057861,,,,-454.930756,858.233032,-972.584106,-432.613861,214.955505,-1079.664185,-413.0784,42.758556,-950.868103
walking,0.033333,-232.215836,903.889282,-1026.305542,-134.547531,907.843994,-1032.409668,-124.765289,561.898254,-1050.563965,-113.077065,84.697632,-1120.128662,-59.69043,12.866221,-987.370483,-329.884155,899.93457,-1020.201416,-347.340942,554.899902,-1047.589233,-374.345306,78.447578,-1118.017822,-409.002777,9.031832,-977.964539,-136.776413,966.460999,-896.445435,,,,,,,-336.567749,967.638306,-882.635742,-37.662617,710.344727,-999.086426,-59.732243,540.628784,-1017.074463,-47.323475,338.786682,-1104.434814,-70.936729,79.31646,-1112.110718,,,,-55.370373,38.202026,-954.836243,-455.852203,857.728333,-973.56897,-413.11676,535.993042,-986.546875,-433.02124,214.831284,-1078.797241,-420.901611,93.863716,-1101.789307,-347.479218,22.717766,-1171.105225,-412.944916,42.493137,-951.125977,-70.936729,79.31646,-1112.110718,-136.776413,966.460999,-896.445435,,,,-59.732243,540.628784,-1017.074463,,,,-37.662617,710.344727,-999.086426,-47.323475,338.786682,-1104.434814,-55.370373,38.202026,-954.836243,-420.901611,93.863716,-1101.789307,-336.567749,967.638306,-882.635742,-347.479218,22.717766,-1171.105225,-413.11676,535.993042,-986.546875,,,,-455.852203,857.728333,-973.56897,-433.02124,214.831284,-1078.797241,-412.944916,42.493137,-951.125977
walking,0.041667,-232.606644,904.144653,-1026.137939,-134.936905,908.050476,-1032.250366,-124.902557,562.101013,-1050.195557,-112.859642,84.967491,-1120.158691,-59.666607,12.954444,-987.421204,-330.276398,900.238831,-1020.025513,-347.505157,555.135254,-1046.679565,-374.337616,78.696404,-1117.265137,-408.956299,9.022445,-977.330444,-137.192459,966.474182,-896.450745,,,,,,,-337.095917,967.780273,-882.660828,-38.188843,710.694763,-998.305481,-59.899029,541.034912,-1016.443115,-47.071648,338.724823,-1104.332886,-70.807625,79.52655,-1111.86792,,,,-55.379219,38.203671,-954.875,-455.361603,858.57605,-971.979797,-413.493469,535.895386,-985.355957,-433.382721,214.652298,-1078.050537,-421.214691,93.887764,-1101.026123,-346.954529,24.135574,-1169.42041,-412.991669,42.63142,-950.923523,-70.807625,79.52655,-1111.86792,-137.192459,966.474182,-896.450745,,,,-59.899029,541.034912,-1016.443115,,,,-38.188843,710.694763,-998.305481,-47.071648,338.724823,-1104.332886,-55.379219,38.203671,-954.875,-421.214691,93.887764,-1101.026123,-337.095917,967.780273,-882.660828,-346.954529,24.135574,-1169.42041,-413.493469,535.895386,-985.355957,,,,-455.361603,858.57605,-971.979797,-433.382721,214.652298,-1078.050537,-412.991669,42.63142,-950.923523
walking,0.05,-233.010849,903.639099,-1026.633545,-135.347046,907.540833,-1032.842773,-125.013245,561.585144,-1050.494507,-112.595032,84.457695,-1120.433838,-59.557358,12.808509,-987.4375,-330.674652,899.737305,-1020.424255,-347.837646,554.583557,-1046.463745,-374.765686,78.262627,-1117.80481,-408.94516,8.791513,-977.661499,-137.4646,966.128052,-897.036499,,,,,,,-337.158844,967.453308,-882.989319,-38.015285,710.221741,-999.085144,-59.902023,540.538452,-1016.960876,-46.922039,338.688934,-1104.236694,-70.611389,79.028595,-1112.354126,,,,-55.40733,38.196171,-954.958984,-456.602203,857.553284,-973.625366,-413.851135,535.531006,-984.611389,-433.68457,214.528732,-1077.229126,-421.402374,93.846634,-1100.689087,-347.736176,22.73461,-1171.057495,-412.887787,42.430889,-951.100464,-70.611389,79.028595,-1112.354126,-137.4646,966.128052,-897.036499,,,,-59.902023,540.538452,-1016.960876,,,,-38.015285,710.221741,-999.085144,-46.922039,338.688934,-1104.236694,-55.40733,38.196171,-954.958984,-421.402374,93.846634,-1100.689087,-337.158844,967.453308,-882.989319,-347.736176,22.73461,-1171.057495,-413.851135,535.531006,-984.611389,,,,-456.602203,857.553284,-973.625366,-433.68457,214.528732,-1077.229126,-412.887787,42.430889,-951.100464
walking,0.058333,-233.432678,903.817627,-1026.54126,-135.771179,907.687256,-1032.806763,-125.181664,561.730713,-1050.291016,-112.442657,84.647804,-1120.47522,-59.552177,12.879268,-987.484619,-331.094177,899.948059,-1020.275696,-348.0242,554.727783,-1045.575562,-374.817047,78.46579,-1117.359253,-408.876953,8.8453,-977.260986,-137.8517,966.204529,-897.054688,,,,,,,-337.665344,967.592224,-883.019226,-38.477345,710.50354,-998.789062,-60.097649,540.796387,-1016.775818,-46.822132,338.662872,-1104.25415,-70.481133,79.17849,-1112.241699,,,,-55.427731,38.185104,-954.980103,-455.886566,858.393616,-971.897095,-414.369232,535.51532,-983.591858,-433.87915,214.364426,-1076.710327,-421.624969,93.858948,-1100.209106,-347.360413,23.804054,-1169.929443,-412.924133,42.59024,-950.96344,-70.481133,79.17849,-1112.241699,-137.8517,966.204529,-897.054688,,,,-60.097649,540.796387,-1016.775818,,,,-38.477345,710.50354,-998.789062,-46.822132,338.662872,-1104.25415,-55.427731,38.185104,-954.980103,-421.624969,93.858948,-1100.209106,-337.665344,967.592224,-883.019226,-347.360413,23.804054,-1169.929443,-414.369232,535.51532,-983.591858,,,,-455.886566,858.393616,-971.897095,-433.87915,214.364426,-1076.710327,-412.924133,42.59024,-950.96344
walking,0.066667,-233.866745,903.618591,-1026.718506,-136.206787,907.479431,-1033.013062,-125.346062,561.520813,-1050.287476,-112.256271,84.461212,-1120.56604,-59.489777,12.829601,-987.452454,-331.526703,899.757751,-1020.423889,-348.326416,554.486633,-1045.108643,-375.072113,78.321007,-1117.546509,-408.901001,8.877895,-977.304321,-138.135834,966.175842,-897.206055,,,,,,,-337.978638,967.615295,-883.151611,-38.623341,710.40863,-998.85437,-60.245644,540.698975,-1016.874329,-46.775196,338.63504,-1104.241089,-70.383781,79.008667,-1112.287109,,,,-55.437153,38.195026,-954.981567,-457.043671,857.608154,-972.878052,-414.757355,535.372742,-982.891907,-433.960693,214.179474,-1076.610718,-421.726593,93.791313,-1100.039673,-347.804382,23.164459,-1170.605957,-412.94278,42.646069,-950.876282,-70.383781,79.008667,-1112.287109,-138.135834,966.175842,-897.206055,,,,-60.245644,540.698975,-1016.874329,,,,-38.623341,710.40863,-998.85437,-46.775196,338.63504,-1104.241089,-55.437153,38.195026,-954.981567,-421.726593,93.791313,-1100.039673,-337.978638,967.615295,-883.151611,-347.804382,23.164459,-1170.605957,-414.757355,535.372742,-982.891907,,,,-457.043671,857.608154,-972.878052,-433.960693,214.179474,-1076.610718,-412.94278,42.646069,-950.876282
walking,0.075,-234.243851,903.476318,-1026.861084,-136.587952,907.332703,-1033.220947,-125.507843,561.378967,-1050.453491,-112.160797,84.321854,-1120.700439,-59.484867,12.810096,-987.486572,-331.89975,899.619873,-1020.50116,-348.525574,554.300537,-1044.622925,-375.204803,78.232498,-1117.723633,-408.805084,8.828104,-977.407288,-138.474503,966.086487,-897.392151,,,,,,,-338.295319,967.531677,-883.293518,-38.802189,710.253784,-999.335876,-60.474995,540.438232,-1017.339844,-46.784931,338.60321,-1104.379272,-70.256599,78.89785,-1112.499512,,,,-55.477879,38.186123,-955.018127,-456.906952,857.843384,-972.304016,-414.95993,535.213806,-982.332458,-434.019806,213.97023,-1076.628662,-421.801971,93.76001,-1099.896484,-347.88916,23.095903,-1170.827637,-412.865051,42.59272,-950.99231,-70.256599,78.89785,-1112.499512,-138.474503,966.086487,-897.392151,,,,-60.474995,540.438232,-1017.339844,,,,-38.802189,710.253784,-999.335876,-46.784931,338.60321,-1104.379272,-55.477879,38.186123,-955.018127,-421.801971,93.76001,-1099.896484,-338.295319,967.531677,-883.293518,-347.88916,23.095903,-1170.827637,-414.95993,535.213806,-982.332458,,,,-456.906952,857.843384,-972.304016,-434.019806,213.97023,-1076.628662,-412.865051,42.59272,-950.99231
walking,0.083333,-234.767929,903.692627,-1026.686523,-137.110062,907.520935,-1033.033203,-125.799881,561.568481,-1050.141846,-112.12838,84.56266,-1120.67395,-59.518063,12.866989,-987.532959,-332.425812,899.864258,-1020.339844,-348.774384,554.486389,-1043.805176,-375.142181,78.449158,-1117.218872,-408.75238,8.912936,-976.970276,-138.967209,966.152466,-897.327759,,,,,,,-338.887146,967.77356,-883.2005,-39.435104,710.634583,-998.48114,-60.870602,540.903809,-1016.782776,-46.891327,338.617615,-1104.38147,-70.298859,79.063454,-1112.285034,,,,-55.496017,38.167683,-955.043396,-457.521729,857.904358,-971.926636,-415.394226,535.240356,-981.498413,-434.093201,213.91626,-1076.413696,-421.851166,93.744286,-1099.819458,-347.536743,24.052258,-1169.655396,-412.920105,42.730301,-950.755676,-70.298859,79.063454,-1112.285034,-138.967209,966.152466,-897.327759,,,,-60.870602,540.903809,-1016.782776,,,,-39.435104,710.634583,-998.48114,-46.891327,338.617615,-1104.38147,-55.496017,38.167683,-955.043396,-421.851166,93.744286,-1099.819458,-338.887146,967.77356,-883.2005,-347.536743,24.052258,-1169.655396,-415.394226,535.240356,-981.498413,,,,-457.521729,857.904358,-971.926636,-434.093201,213.91626,-1076.413696,-412.920105,42.730301,-950.755676
walking,0.091667,-235.26799,903.291321,-1027.069092,-137.614838,907.125488,-1033.484375,-126.062752,561.178467,-1050.541748,-112.09758,84.14537,-1120.831543,-59.472057,12.765519,-987.527039,-332.921143,899.457214,-1020.65387,-349.110596,554.040405,-1043.651489,-375.351471,78.088821,-1117.66333,-408.636383,8.622952,-977.302368,-139.374512,965.900513,-897.723389,,,,,,,-339.131378,967.501648,-883.39093,-39.408154,710.08429,-999.448792,-61.115952,540.282959,-1017.588135,-47.054298,338.620148,-1104.423462,-70.203751,78.737289,-1112.642212,,,,-55.516949,38.176571,-955.07489,-458.867035,856.924927,-973.423035,-415.535309,534.878418,-981.293274,-434.115753,213.800568,-1076.363281,-421.889465,93.83036,-1099.490601,-348.016113,23.038313,-1170.850586,-412.767578,42.375511,-950.960938,-70.203751,78.737289,-1112.642212,-139.374512,965.900513,-897.723389,,,,-61.115952,540.282959,-1017.588135,,,,-39.408154,710.08429,-999.448792,-47.054298,338.620148,-1104.423462,-55.516949,38.176571,-955.07489,-421.889465,93.83036,-1099.490601,-339.131378,967.501648,-883.39093,-348.016113,23.038313,-1170.850586,-415.535309,534.878418,-981.293274,,,,-458.867035,856.924927,-973.423035,-434.115753,213.800568,-1076.363281,-412.767578,42.375511,-950.960938
walking,0.1,-235.894791,903.593567,-1026.809692,-138.244415,907.404053,-1033.281494,-126.465218,561.464172,-1050.327881,-112.186226,84.460823,-1120.756592,-59.536976,12.854121,-987.583191,-333.545135,899.78302,-1020.337952,-349.365875,554.314209,-1042.803955,-375.24054,78.382698,-1117.07373,-408.471558,8.630395,-976.842041,-140.063156,965.939087,-897.713074,,,,,,,-339.819885,967.700928,-883.207947,-40.359352,710.520996,-998.66217,-61.646896,540.696167,-1017.227905,-47.259205,338.629822,-1104.565796,-70.270531,79.099045,-1112.370117,,,,-55.539909,38.144478,-955.084778,-458.214172,858.151001,-971.051331,-415.839691,534.953735,-980.609314,-434.181122,213.783554,-1076.082642,-421.838745,93.829979,-1099.477661,-347.403107,24.333401,-1169.369629,-412.805176,42.42915,-950.7276,-70.270531,79.099045,-1112.370117,-140.063156,965.939087,-897.713074,,,,-61.646896,540.696167,-1017.227905,,,,-40.359352,710.520996,-998.66217,-47.259205,338.629822,-1104.565796,-55.539909,38.144478,-955.084778,-421.838745,93.829979,-1099.477661,-339.819885,967.700928,-883.207947,-347.403107,24.333401,-1169.369629,-415.839691,534.953735,-980.609314,,,,-458.214172,858.151001,-971.051331,-434.181122,213.783554,-1076.082642,-412.805176,42.42915,-950.7276
walking,0.108333,-236.534256,903.246094,-1027.087646,-138.889618,907.071289,-1033.636719,-126.84816,561.138489,-1050.644165,-112.224678,84.109009,-1120.824463,-59.516182,12.769402,-987.53125,-334.178894,899.420898,-1020.538696,-349.804565,553.923706,-1042.702515,-375.47525,78.068199,-1117.527466,-408.443726,8.561119,-977.112183,-140.532455,965.762085,-897.986084,,,,,,,-340.155151,967.536316,-883.201721,-40.634796,710.197388,-999.263855,-62.004169,540.341919,-1017.805908,-47.57505,338.717377,-1104.536743,-70.258804,78.788399,-1112.630127,,,,-55.575012,38.164791,-955.059937,-460.054901,856.89856,-972.94928,-416.114349,534.856873,-980.436462,-434.208893,213.71254,-1075.951294,-421.825623,93.825439,-1099.499268,-347.976257,23.089861,-1170.722412,-412.764221,42.353504,-950.702576,-70.258804,78.788399,-1112.630127,-140.532455,965.762085,-897.986084,,,,-62.004169,540.341919,-1017.805908,,,,-40.634796,710.197388,-999.263855,-47.57505,338.717377,-1104.536743,-55.575012,38.164791,-955.059937,-421.825623,93.825439,-1099.499268,-340.155151,967.536316,-883.201721,-347.976257,23.089861,-1170.722412,-416.114349,534.856873,-980.436462,,,,-460.054901,856.89856,-972.94928,-434.208893,213.71254,-1075.951294,-412.764221,42.353504,-950.702576
walking,0.116667,-237.299271,903.296631,-1027.248413,-139.65097,907.120422,-1033.743408,-127.31443,561.198547,-1050.761597,-112.272926,84.16581,-1120.831787,-59.536125,12.804166,-987.561462,-334.947571,899.4729,-1020.753357,-350.277252,553.931213,-1042.426514,-375.176208,78.037056,-1117.266602,-408.435516,8.551858,-976.909119,-141.098221,965.838501,-897.968567,,,,,,,-340.743408,967.650574,-882.955383,-41.284298,710.46228,-999.372314,-62.498981,540.536682,-1017.910583,-47.889542,338.789551,-1104.650635,-70.279945,79.01384,-1112.539307,,,,-55.598591,38.15168,-955.080017,-464.055878,854.558472,-977.716187,-416.441956,534.898743,-980.301392,-434.273804,213.671814,-1075.867188,-421.849884,93.876122,-1099.349121,-347.596863,23.758396,-1170.038818,-412.755188,42.436436,-950.65387,-70.279945,79.01384,-1112.539307,-141.098221,965.838501,-897.968567,,,,-62.498981,540.536682,-1017.910583,,,,-41.284298,710.46228,-999.372314,-47.889542,338.789551,-1104.650635,-55.598591,38.15168,-955.080017,-421.849884,93.876122,-1099.349121,-340.743408,967.650574,-882.955383,-347.596863,23.758396,-1170.038818,-416.441956,534.898743,-980.301392,,,,-464.055878,854.558472,-977.716187,-434.273804,213.671814,-1075.867188,-412.755188,42.436436,-950.65387
walking,0.125,-237.984375,903.374695,-1027.135498,-140.338089,907.200928,-1033.65918,-127.774689,561.289429,-1050.722534,-112.424942,84.256264,-1120.722778,-59.582825,12.852221,-987.517029,-335.630646,899.548401,-1020.611755,-350.728973,553.979004,-1042.002197,-375.181091,78.107117,-1117.131104,-408.402191,8.644827,-976.753174,-141.647446,965.873657,-897.933472,,,,,,,-341.452698,967.830566,-882.678589,-41.867203,710.762878,-999.133911,-63.04557,540.730957,-1017.908081,-48.25576,338.894836,-1104.728027,-70.418839,79.117538,-1112.383545,,,,-55.632072,38.181362,-955.011902,-464.757019,854.475769,-977.655334,-416.855316,534.985413,-980.278992,-434.362305,213.652618,-1075.903442,-421.865448,93.881554,-1099.264526,-347.603363,23.76194,-1169.909058,-412.824066,42.546951,-950.542297,-70.418839,79.117538,-1112.383545,-141.647446,965.873657,-897.933472,,,,-63.04557,540.730957,-1017.908081,,,,-41.867203,710.762878,-999.133911,-48.25576,338.894836,-1104.728027,-55.632072,38.181362,-955.011902,-421.865448,93.881554,-1099.264526,-341.452698,967.830566,-882.678589,-347.603363,23.76194,-1169.909058,-416.855316,534.985413,-980.278992,,,,-464.757019,854.475769,-977.655334,-434.362305,213.652618,-1075.903442,-412.824066,42.546951,-950.542297
walking,0.133333,-238.61911,903.130371,-1027.265137,-140.984268,906.992554,-1033.9375,-128.202911,561.099548,-1051.211182,-112.604294,84.012207,-1120.786011,-59.596931,12.806468,-987.539795,-336.253937,899.268127,-1020.592957,-351.152008,553.68927,-1041.970825,-375.335602,77.879845,-1117.580933,-408.318054,8.524709,-977.09375,-142.124054,965.716675,-898.14801,,,,,,,-341.787842,967.54718,-882.555481,-42.147522,710.481873,-1000.031799,-63.515656,540.302917,-1018.862732,-48.686337,339.027161,-1105.038696,-70.45121,79.006851,-1112.651001,,,,-55.650993,38.177315,-955.041199,-465.55246,853.773193,-977.687073,-417.14859,534.851135,-980.679871,-434.457092,213.613739,-1076.071777,-421.929718,93.879601,-1099.223511,-347.930054,23.056604,-1170.822998,-412.732819,42.388523,-950.796265,-70.45121,79.006851,-1112.651001,-142.124054,965.716675,-898.14801,,,,-63.515656,540.302917,-1018.862732,,,,-42.147522,710.481873,-1000.031799,-48.686337,339.027161,-1105.038696,-55.650993,38.177315,-955.041199,-421.929718,93.879601,-1099.223511,-341.787842,967.54718,-882.555481,-347.930054,23.056604,-1170.822998,-417.14859,534.851135,-980.679871,,,,-465.55246,853.773193,-977.687073,-434.457092,213.613739,-1076.071777,-412.732819,42.388523,-950.796265
walking,0.141667,-239.344254,903.467529,-1026.988892,-141.713272,907.339539,-1033.711792,-128.730591,561.463501,-1051.175537,-112.861763,84.369987,-1120.647095,-59.68903,12.933448,-987.590332,-336.97522,899.595581,-1020.26593,-351.535797,553.997131,-1041.561401,-375.125214,78.144966,-1117.089233,-408.287628,8.62927,-976.723938,-142.752426,965.859314,-897.95166,,,,,,,-342.490082,967.642578,-882.177368,-43.101658,710.878052,-999.846313,-64.2015,540.989441,-1018.414856,-49.099644,339.149353,-1105.412842,-70.671112,79.425758,-1112.303833,,,,-55.663376,38.200211,-955.048645,-466.324493,853.688416,-977.374207,-417.617859,535.049133,-980.694519,-434.57132,213.527695,-1076.454712,-421.911987,93.721947,-1099.64624,-347.357819,24.34321,-1169.332153,-412.837585,42.536842,-950.639954,-70.671112,79.425758,-1112.303833,-142.752426,965.859314,-897.95166,,,,-64.2015,540.989441,-1018.414856,,,,-43.101658,710.878052,-999.846313,-49.099644,339.149353,-1105.412842,-55.663376,38.200211,-955.048645,-421.911987,93.721947,-1099.64624,-342.490082,967.642578,-882.177368,-347.357819,24.34321,-1169.332153,-417.617859,535.049133,-980.694519,,,,-466.324493,853.688416,-977.374207,-434.57132,213.527695,-1076.454712,-412.837585,42.536842,-950.639954
walking,0.15,-240.008987,903.148987,-1027.198242,-142.393143,907.075317,-1034.106445,-129.195053,561.218994,-1051.796265,-113.07534,84.05265,-1120.706909,-59.706947,12.870617,-987.592102,-337.624847,899.222656,-1020.289917,-352.021149,553.632568,-1041.829346,-375.463135,77.829987,-1117.715088,-408.273041,8.503691,-977.17334,-143.277786,965.669617,-898.300354,,,,,,,-342.78772,967.291809,-882.063293,-43.365662,710.484253,-1000.832336,-64.575226,540.57251,-1019.50647,-49.599251,339.30014,-1105.632202,-70.771469,79.121918,-1112.721802,,,,-55.695412,38.225071,-955.058472,-466.888489,853.444275,-977.284973,-417.893524,534.852356,-981.192749,-434.745697,213.517792,-1076.538818,-421.977661,93.69754,-1099.60791,-348.016846,22.973036,-1170.925903,-412.813843,42.340935,-950.799255,-70.771469,79.121918,-1112.721802,-143.277786,965.669617,-898.300354,,,,-64.575226,540.57251,-1019.50647,,,,-43.365662,710.484253,-1000.832336,-49.599251,339.30014,-1105.632202,-55.695412,38.225071,-955.058472,-421.977661,93.69754,-1099.60791,-342.78772,967.291809,-882.063293,-348.016846,22.973036,-1170.925903,-417.893524,534.852356,-981.192749,,,,-466.888489,853.444275,-977.284973,-434.745697,213.517792,-1076.538818,-412.813843,42.340935,-950.799255
walking,0.158333,-240.715408,903.447449,-1026.984131,-143.106384,907.395447,-1033.976074,-129.711761,561.557129,-1051.870117,-113.340393,84.370049,-1120.578003,-59.801849,12.960136,-987.653748,-338.324432,899.499451,-1019.992126,-352.40567,553.903259,-1041.642334,-375.326202,78.045609,-1117.342041,-408.250793,8.594781,-976.88855,-143.839249,965.744202,-898.151917,,,,,,,-343.437988,967.378784,-881.69574,-44.207249,710.762024,-1000.931763,-65.180115,541.238098,-1019.210571,-50.091347,339.437256,-1105.955566,-70.928421,79.494034,-1112.512817,,,,-55.712471,38.202847,-955.071899,-467.604309,853.409058,-976.984924,-418.308929,535.025269,-981.273071,-434.91806,213.439087,-1076.742065,-422.033325,93.570068,-1099.934692,-347.525696,24.116739,-1169.684204,-412.884247,42.476311,-950.690857,-70.928421,79.494034,-1112.512817,-143.839249,965.744202,-898.151917,,,,-65.180115,541.238098,-1019.210571,,,,-44.207249,710.762024,-1000.931763,-50.091347,339.437256,-1105.955566,-55.712471,38.202847,-955.071899,-422.033325,93.570068,-1099.934692,-343.437988,967.378784,-881.69574,-347.525696,24.116739,-1169.684204,-418.308929,535.025269,-981.273071,,,,-467.604309,853.409058,-976.984924,-434.91806,213.439087,-1076.742065,-412.884247,42.476311,-950.690857
walking,0.166667,-241.343521,903.33252,-1026.994263,-143.745544,907.325928,-1034.113281,-130.162689,561.50177,-1052.138428,-113.555374,84.274467,-1120.51001,-59.830185,12.931697,-987.625,-338.941528,899.339111,-1019.875183,-352.855316,553.75531,-1041.828491,-375.571167,77.903214,-1117.624756,-408.295807,8.644626,-977.029724,-144.250137,965.718445,-898.221558,,,,,,,-343.865631,967.234436,-881.521301,-44.684223,710.670471,-1001.284973,-65.572853,541.221436,-1019.514221,-50.58086,339.502289,-1106.168579,-71.057892,79.3601,-1112.548462,,,,-55.726845,38.221703,-955.04895,-468.265869,853.185486,-976.756409,-418.683014,534.938171,-981.569153,-435.138214,213.366943,-1076.806396,-422.106964,93.515518,-1099.96814,-347.939026,23.27721,-1170.505005,-412.949921,42.508877,-950.646729,-71.057892,79.3601,-1112.548462,-144.250137,965.718445,-898.221558,,,,-65.572853,541.221436,-1019.514221,,,,-44.684223,710.670471,-1001.284973,-50.58086,339.502289,-1106.168579,-55.726845,38.221703,-955.04895,-422.106964,93.515518,-1099.96814,-343.865631,967.234436,-881.521301,-347.939026,23.27721,-1170.505005,-418.683014,534.938171,-981.569153,,,,-468.265869,853.185486,-976.756409,-435.138214,213.366943,-1076.806396,-412.949921,42.508877,-950.646729
