Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
standing up,0,380.587891,507.426208,316.113983,387.700165,515.195618,413.48468,55.473091,527.643677,511.332031,164.328278,57.971745,527.304565,9.503126,19.174126,514.713501,373.475586,499.656769,218.743286,-0.1052,514.379761,111.220619,156.785492,45.550556,95.31646,1.063496,13.938296,114.962135,,,,582.555237,512.723816,388.403748,,,,339.502594,629.312744,198.563278,230.92923,559.818542,566.735901,49.523273,532.891541,591.214233,88.090973,318.653046,594.45166,146.564056,79.984505,542.114014,206.914566,36.408794,486.047089,-12.297582,45.320068,543.329102,369.379059,567.070251,55.216549,31.858269,530.740112,18.845442,115.246048,193.229431,48.088463,154.030441,84.325951,73.427856,203.444138,30.023392,146.941422,-19.847198,45.953575,80.673241,146.564056,79.984505,542.114014,,,,206.914566,36.408794,486.047089,49.523273,532.891541,591.214233,582.555237,512.723816,388.403748,230.92923,559.818542,566.735901,88.090973,318.653046,594.45166,-12.297582,45.320068,543.329102,154.030441,84.325951,73.427856,339.502594,629.312744,198.563278,203.444138,30.023392,146.941422,31.858269,530.740112,18.845442,,,,369.379059,567.070251,55.216549,115.246048,193.229431,48.088463,-19.847198,45.953575,80.673241,,,,,,
standing up,0.008333,380.583679,507.27594,316.04068,387.726288,515.015198,413.41156,55.520119,527.531006,511.320587,164.369232,57.857841,527.296631,9.524941,19.139727,514.695862,373.44104,499.536652,218.669815,-0.105254,514.322815,111.248466,156.714767,45.495899,95.236137,1.00188,13.893511,114.969444,,,,582.502136,512.41095,388.23053,,,,339.515961,629.28186,198.54155,230.975983,559.771484,566.730347,49.555412,532.87616,591.210449,88.172226,318.498871,594.349731,146.719421,79.840729,542.092285,206.930145,36.254963,486.082886,-12.267658,45.303032,543.308228,369.377075,567.05127,55.213791,31.862576,530.768921,18.845572,114.689545,193.683182,48.443993,154.014267,83.476013,72.677773,203.436722,29.980852,146.943481,-19.856806,45.971325,80.663605,146.719421,79.840729,542.092285,,,,206.930145,36.254963,486.082886,49.555412,532.87616,591.210449,582.502136,512.41095,388.23053,230.975983,559.771484,566.730347,88.172226,318.498871,594.349731,-12.267658,45.303032,543.308228,154.014267,83.476013,72.677773,339.515961,629.28186,198.54155,203.436722,29.980852,146.943481,31.862576,530.768921,18.845572,,,,369.377075,567.05127,55.213791,114.689545,193.683182,48.443993,-19.856806,45.971325,80.663605,,,,,,
standing up,0.016667,380.609833,507.388947,316.111206,387.730804,515.147461,413.482147,55.506824,527.656372,511.331787,164.333847,57.978569,527.324097,9.510472,19.177155,514.721924,373.488861,499.630463,218.74025,-0.105166,514.456421,111.230461,156.774857,45.620621,95.346756,1.064032,13.962667,115.006813,,,,582.588196,512.665955,388.42868,,,,339.538635,629.322388,198.557785,230.980331,559.872803,566.727966,49.568817,532.971191,591.198425,88.128426,318.691345,594.441895,146.596848,80.007088,542.134583,206.921341,36.42355,486.075714,-12.304457,45.320328,543.345825,369.404785,567.061279,55.193871,31.867434,530.783752,18.873526,115.231026,193.26326,48.067402,154.179764,84.869492,74.103554,203.438416,30.058353,146.913452,-19.854694,45.942413,80.66761,146.596848,80.007088,542.134583,,,,206.921341,36.42355,486.075714,49.568817,532.971191,591.198425,582.588196,512.665955,388.42868,230.980331,559.872803,566.727966,88.128426,318.691345,594.441895,-12.304457,45.320328,543.345825,154.179764,84.869492,74.103554,339.538635,629.322388,198.557785,203.438416,30.058353,146.913452,31.867434,530.783752,18.873526,,,,369.404785,567.061279,55.193871,115.231026,193.26326,48.067402,-19.854694,45.942413,80.66761,,,,,,
standing up,0.025,380.634766,507.349487,316.088959,387.764404,515.10614,413.459351,55.544586,527.664917,511.31665,164.320007,57.97702,527.363831,9.495735,19.18178,514.755005,373.505127,499.592834,218.718536,-0.10515,514.485596,111.298943,156.73703,45.644073,95.39093,1.028314,13.976082,115.051582,,,,582.583923,512.496033,388.345947,,,,339.611603,629.330139,198.513367,231.017883,559.857422,566.720337,49.603962,532.981384,591.203979,88.15081,318.646942,594.435059,146.648743,79.980301,542.172607,206.888596,36.408077,486.155029,-12.303875,45.322559,543.35968,369.439392,567.058716,55.187927,31.892092,530.794373,18.889843,114.68293,193.720718,48.439999,154.207458,84.514206,74.020576,203.433472,30.022146,146.940216,-19.859884,45.945946,80.683228,146.648743,79.980301,542.172607,,,,206.888596,36.408077,486.155029,49.603962,532.981384,591.203979,582.583923,512.496033,388.345947,231.017883,559.857422,566.720337,88.15081,318.646942,594.435059,-12.303875,45.322559,543.35968,154.207458,84.514206,74.020576,339.611603,629.330139,198.513367,203.433472,30.022146,146.940216,31.892092,530.794373,18.889843,,,,369.439392,567.058716,55.187927,114.68293,193.720718,48.439999,-19.859884,45.945946,80.683228,,,,,,
standing up,0.033333,380.660309,507.315582,316.070648,387.781067,515.074036,413.441559,55.568665,527.673096,511.31897,164.329163,57.981968,527.370239,9.506181,19.181204,514.76178,373.539551,499.557098,218.699707,-0.10518,514.356812,111.249771,156.752853,45.512169,95.261467,1.039937,13.890036,114.9627,,,,582.603271,512.462585,388.362488,,,,339.625671,629.305237,198.520401,231.037384,559.908569,566.744019,49.62199,533.040955,591.220398,88.194138,318.673462,594.402832,146.659592,79.980499,542.165466,206.901764,36.399807,486.152954,-12.287908,45.317123,543.366394,369.432526,567.037415,55.197742,31.894718,530.797546,18.916655,115.219833,193.300735,48.057541,154.060028,83.616707,72.787903,203.419662,30.056055,146.951035,-19.859495,45.948776,80.694954,146.659592,79.980499,542.165466,,,,206.901764,36.399807,486.152954,49.62199,533.040955,591.220398,582.603271,512.462585,388.362488,231.037384,559.908569,566.744019,88.194138,318.673462,594.402832,-12.287908,45.317123,543.366394,154.060028,83.616707,72.787903,339.625671,629.305237,198.520401,203.419662,30.056055,146.951035,31.894718,530.797546,18.916655,,,,369.432526,567.037415,55.197742,115.219833,193.300735,48.057541,-19.859495,45.948776,80.694954,,,,,,
standing up,0.041667,380.684967,507.383759,316.098267,387.806824,515.148682,413.468597,55.588333,527.781128,511.320587,164.28894,58.077248,527.404724,9.484262,19.204933,514.792358,373.56311,499.618805,218.727951,-0.105111,514.547241,111.342422,156.726456,45.692383,95.411018,1.025647,13.985499,115.0718,,,,582.658813,512.530945,388.402069,,,,339.68689,629.343201,198.494644,231.062515,559.945435,566.722046,49.653057,533.083191,591.210205,88.151299,318.802368,594.505249,146.572662,80.118607,542.236328,206.876968,36.536194,486.176117,-12.320017,45.326401,543.396606,369.483154,567.058777,55.156673,31.918962,530.807617,18.925438,114.694344,193.738892,48.447605,154.10936,84.95713,74.197807,203.429352,30.071838,146.954453,-19.856121,45.929745,80.705795,146.572662,80.118607,542.236328,,,,206.876968,36.536194,486.176117,49.653057,533.083191,591.210205,582.658813,512.530945,388.402069,231.062515,559.945435,566.722046,88.151299,318.802368,594.505249,-12.320017,45.326401,543.396606,154.10936,84.95713,74.197807,339.68689,629.343201,198.494644,203.429352,30.071838,146.954453,31.918962,530.807617,18.925438,,,,369.483154,567.058777,55.156673,114.694344,193.738892,48.447605,-19.856121,45.929745,80.705795,,,,,,
standing up,0.05,380.698669,507.294464,316.057861,387.831055,515.045898,413.428528,55.626839,527.6922,511.327637,164.332031,57.988403,527.383789,9.512469,19.179098,514.760132,373.566315,499.543091,218.68721,-0.105074,514.461914,111.234726,156.784302,45.611084,95.418793,1.065508,13.978704,115.056854,,,,582.640076,512.309998,388.304596,,,,339.707245,629.326538,198.483978,231.095078,559.916199,566.729004,49.691128,533.067871,591.224182,88.251411,318.666443,594.387512,146.725906,79.997063,542.209656,206.912369,36.370224,486.162628,-12.285725,45.311928,543.363586,369.478302,567.037659,55.173164,31.925529,530.812622,18.923483,115.235229,193.286453,48.073112,154.419769,84.510925,74.094933,203.418365,30.019133,146.990082,-19.862413,45.963276,80.697792,146.725906,79.997063,542.209656,,,,206.912369,36.370224,486.162628,49.691128,533.067871,591.224182,582.640076,512.309998,388.304596,231.095078,559.916199,566.729004,88.251411,318.666443,594.387512,-12.285725,45.311928,543.363586,154.419769,84.510925,74.094933,339.707245,629.326538,198.483978,203.418365,30.019133,146.990082,31.925529,530.812622,18.923483,,,,369.478302,567.037659,55.173164,115.235229,193.286453,48.073112,-19.862413,45.963276,80.697792,,,,,,
standing up,0.058333,380.741486,507.386932,316.085449,387.855103,515.155151,413.456146,55.642487,527.810425,511.325226,164.295639,58.095097,527.394897,9.494752,19.209494,514.777039,373.627838,499.618713,218.714798,-0.105128,514.44519,111.343117,156.73642,45.582592,95.315842,1.027897,13.926126,114.996773,,,,582.73584,512.546387,388.44339,,,,339.748291,629.372559,198.496216,231.100739,559.976868,566.715393,49.702938,533.125549,591.218872,88.187576,318.83551,594.489136,146.584732,80.174561,542.260132,206.891846,36.543102,486.131744,-12.316634,45.33181,543.390686,369.516449,567.029663,55.154045,31.948738,530.803162,18.920963,114.707108,193.7388,48.457985,154.05542,83.767853,72.960213,203.437454,30.079927,146.959854,-19.849951,45.946209,80.704483,146.584732,80.174561,542.260132,,,,206.891846,36.543102,486.131744,49.702938,533.125549,591.218872,582.73584,512.546387,388.44339,231.100739,559.976868,566.715393,88.187576,318.83551,594.489136,-12.316634,45.33181,543.390686,154.05542,83.767853,72.960213,339.748291,629.372559,198.496216,203.437454,30.079927,146.959854,31.948738,530.803162,18.920963,,,,369.516449,567.029663,55.154045,114.707108,193.7388,48.457985,-19.849951,45.946209,80.704483,,,,,,
standing up,0.066667,380.751434,507.316284,316.030548,387.883759,515.059998,413.401825,55.685608,527.732849,511.317963,164.315674,58.011948,527.380859,9.499952,19.188419,514.753235,373.619141,499.57254,218.659317,-0.105044,514.447815,111.226524,156.779373,45.58593,95.386269,1.058117,13.976738,115.042717,,,,582.684448,512.271851,388.267944,,,,339.791656,629.396912,198.457367,231.149338,559.898315,566.702332,49.736908,533.065247,591.221191,88.262482,318.684387,594.410522,146.740112,80.053558,542.243958,206.881744,36.410542,486.158447,-12.293406,45.320587,543.354004,369.52655,567.022095,55.136917,31.973101,530.820496,18.912968,115.251328,193.286804,48.077499,154.307053,84.483017,74.013092,203.426407,29.999985,146.968109,-19.854111,45.972412,80.695274,146.740112,80.053558,542.243958,,,,206.881744,36.410542,486.158447,49.736908,533.065247,591.221191,582.684448,512.271851,388.267944,231.149338,559.898315,566.702332,88.262482,318.684387,594.410522,-12.293406,45.320587,543.354004,154.307053,84.483017,74.013092,339.791656,629.396912,198.457367,203.426407,29.999985,146.968109,31.973101,530.820496,18.912968,,,,369.52655,567.022095,55.136917,115.251328,193.286804,48.077499,-19.854111,45.972412,80.695274,,,,,,
standing up,0.075,380.770996,507.355804,316.051056,387.884308,515.114258,413.422577,55.681557,527.762085,511.326477,164.31749,58.042019,527.375671,9.509057,19.191061,514.74353,373.657654,499.597412,218.67955,-0.105113,514.393555,111.308876,156.740631,45.525612,95.270782,1.024768,13.917141,114.971085,,,,582.736145,512.455505,388.4104,,,,339.795593,629.361755,198.464874,231.14328,559.939819,566.716492,49.743305,533.087219,591.215881,88.269676,318.735229,594.42688,146.674683,80.105598,542.214905,206.901672,36.465706,486.126862,-12.295822,45.320175,543.357361,369.539917,566.996948,55.137127,31.990829,530.808167,18.911264,114.732521,193.703354,48.468956,154.108368,83.474792,72.736855,203.432892,30.035801,146.93573,-19.847437,45.97065,80.684776,146.674683,80.105598,542.214905,,,,206.901672,36.465706,486.126862,49.743305,533.087219,591.215881,582.736145,512.455505,388.4104,231.14328,559.939819,566.716492,88.269676,318.735229,594.42688,-12.295822,45.320175,543.357361,154.108368,83.474792,72.736855,339.795593,629.361755,198.464874,203.432892,30.035801,146.93573,31.990829,530.808167,18.911264,,,,369.539917,566.996948,55.137127,114.732521,193.703354,48.468956,-19.847437,45.97065,80.684776,,,,,,
standing up,0.083333,380.791626,507.362427,316.0336,387.908691,515.113342,413.405426,55.706978,527.766663,511.3125,164.296265,58.036774,527.392883,9.486705,19.192375,514.753967,373.674561,499.611511,218.661758,-0.105,514.484802,111.227234,156.786438,45.611145,95.389725,1.06734,13.987139,115.039482,,,,582.727173,512.353088,388.325043,,,,339.871307,629.416809,198.434006,231.166336,559.898926,566.695984,49.756893,533.057434,591.203308,88.255608,318.725616,594.464539,146.662415,80.095573,542.249573,206.874008,36.462852,486.162994,-12.314267,45.326698,543.361938,369.578461,567.008789,55.103981,32.032009,530.80249,18.896357,115.288979,193.245941,48.092556,154.208511,84.894997,74.279495,203.447662,30.004494,146.931244,-19.846018,45.94923,80.685783,146.662415,80.095573,542.249573,,,,206.874008,36.462852,486.162994,49.756893,533.057434,591.203308,582.727173,512.353088,388.325043,231.166336,559.898926,566.695984,88.255608,318.725616,594.464539,-12.314267,45.326698,543.361938,154.208511,84.894997,74.279495,339.871307,629.416809,198.434006,203.447662,30.004494,146.931244,32.032009,530.80249,18.896357,,,,369.578461,567.008789,55.103981,115.288979,193.245941,48.092556,-19.846018,45.94923,80.685783,,,,,,
standing up,0.091667,380.781219,507.317719,316.024933,387.907532,515.059998,413.396759,55.713089,527.688477,511.330902,164.335754,57.965248,527.376648,9.515569,19.164898,514.733337,373.654938,499.575439,218.653107,-0.105034,514.520142,111.282143,156.77919,45.654327,95.424393,1.05983,14.022134,115.058426,,,,582.707397,512.264404,388.31192,,,,339.867035,629.375671,198.436707,231.177048,559.881653,566.715454,49.77206,533.05188,591.202209,88.320496,318.627045,594.387634,146.741638,79.981689,542.203491,206.913498,36.345078,486.143402,-12.278206,45.307037,543.352722,369.582184,566.988708,55.118698,32.036331,530.812927,18.907932,114.745399,193.694839,48.463123,154.458099,84.648064,74.280373,203.451569,30.005314,146.929291,-19.849783,45.976582,80.674599,146.741638,79.981689,542.203491,,,,206.913498,36.345078,486.143402,49.77206,533.05188,591.202209,582.707397,512.264404,388.31192,231.177048,559.881653,566.715454,88.320496,318.627045,594.387634,-12.278206,45.307037,543.352722,154.458099,84.648064,74.280373,339.867035,629.375671,198.436707,203.451569,30.005314,146.929291,32.036331,530.812927,18.907932,,,,369.582184,566.988708,55.118698,114.745399,193.694839,48.463123,-19.849783,45.976582,80.674599,,,,,,
standing up,0.1,380.832611,507.393127,316.046509,387.919678,515.1651,413.418793,55.710854,527.786133,511.305084,164.299042,58.057339,527.421204,9.495958,19.188564,514.778687,373.745605,499.621124,218.67421,-0.105036,514.383545,111.250443,156.789459,45.500576,95.266533,1.069397,13.898812,114.943756,,,,582.775696,512.489441,388.467407,,,,339.922272,629.40332,198.429565,231.17247,559.938049,566.709045,49.766716,533.111145,591.17981,88.249252,318.791382,594.51532,146.600449,80.126724,542.274292,206.89415,36.496212,486.170135,-12.313514,45.320881,543.3927,369.629486,567.008911,55.089893,32.072792,530.815918,18.920713,115.30397,193.265106,48.090801,154.088379,83.567207,72.833755,203.453171,30.05196,146.91832,-19.846434,45.935356,80.691711,146.600449,80.126724,542.274292,,,,206.89415,36.496212,486.170135,49.766716,533.111145,591.17981,582.775696,512.489441,388.467407,231.17247,559.938049,566.709045,88.249252,318.791382,594.51532,-12.313514,45.320881,543.3927,154.088379,83.567207,72.833755,339.922272,629.40332,198.429565,203.453171,30.05196,146.91832,32.072792,530.815918,18.920713,,,,369.629486,567.008911,55.089893,115.30397,193.265106,48.090801,-19.846434,45.935356,80.691711,,,,,,
standing up,0.108333,380.819427,507.318848,316.023193,387.934448,515.068665,413.395294,55.731861,527.694824,511.303009,164.333572,57.969032,527.420837,9.516165,19.162401,514.761902,373.704437,499.569092,218.651138,-0.104988,514.50946,111.287117,156.762695,45.628937,95.412598,1.045644,13.995282,115.063232,,,,582.719482,512.226562,388.314758,,,,339.933594,629.359863,198.418945,231.208542,559.902832,566.718262,49.787552,533.111511,591.160767,88.330261,318.640381,594.396851,146.722427,79.977791,542.263428,206.922073,36.334633,486.201508,-12.279068,45.303356,543.368408,369.617828,566.992981,55.105766,32.082058,530.84845,18.931252,114.758057,193.723129,48.446842,154.476898,84.587257,74.20311,203.427628,30.003586,146.952713,-19.85881,45.961151,80.690681,146.722427,79.977791,542.263428,,,,206.922073,36.334633,486.201508,49.787552,533.111511,591.160767,582.719482,512.226562,388.314758,231.208542,559.902832,566.718262,88.330261,318.640381,594.396851,-12.279068,45.303356,543.368408,154.476898,84.587257,74.20311,339.933594,629.359863,198.418945,203.427628,30.003586,146.952713,32.082058,530.84845,18.931252,,,,369.617828,566.992981,55.105766,114.758057,193.723129,48.446842,-19.85881,45.961151,80.690681,,,,,,
standing up,0.116667,380.847015,507.393311,316.064545,387.936249,515.177246,413.43573,55.715172,527.841614,511.27475,164.284348,58.110954,527.46521,9.490937,19.213572,514.79248,373.757782,499.609344,218.693344,-0.105009,514.419312,111.250778,156.79071,45.531094,95.287537,1.072928,13.911232,114.954063,,,,582.800842,512.46167,388.46637,,,,339.910126,629.340637,198.452835,231.205841,560.028381,566.715698,49.788818,533.236328,591.111816,88.277084,318.838257,594.466919,146.52681,80.161148,542.307617,206.914932,36.5266,486.211639,-12.327459,45.341728,543.397949,369.653198,567.006348,55.086525,32.101559,530.857666,18.951374,115.312607,193.315796,48.054527,154.208588,83.78994,73.170876,203.432053,30.080921,146.924301,-19.849253,45.939465,80.693794,146.52681,80.161148,542.307617,,,,206.914932,36.5266,486.211639,49.788818,533.236328,591.111816,582.800842,512.46167,388.46637,231.205841,560.028381,566.715698,88.277084,318.838257,594.466919,-12.327459,45.341728,543.397949,154.208588,83.78994,73.170876,339.910126,629.340637,198.452835,203.432053,30.080921,146.924301,32.101559,530.857666,18.951374,,,,369.653198,567.006348,55.086525,115.312607,193.315796,48.054527,-19.849253,45.939465,80.693794,,,,,,
standing up,0.125,380.854706,507.338776,316.041138,387.985321,515.101807,413.411011,55.761456,527.8573,511.229218,164.272476,58.115929,527.499634,9.475052,19.246836,514.788086,373.72406,499.575775,218.671265,-0.104979,514.544983,111.314194,156.735275,45.655163,95.389664,1.029521,13.979263,115.061211,,,,582.798035,512.27301,388.311523,,,,339.91983,629.354248,198.44873,231.247421,560.039673,566.686951,49.828121,533.274231,591.048828,88.277046,318.830902,594.424988,146.524033,80.159119,542.335938,206.90387,36.516182,486.290619,-12.330451,45.386993,543.381836,369.659729,567.012268,55.071198,32.11628,530.877197,18.954651,114.772339,193.774185,48.448154,154.211899,84.558784,73.961334,203.440857,30.017376,146.94426,-19.853043,45.933758,80.677689,146.524033,80.159119,542.335938,,,,206.90387,36.516182,486.290619,49.828121,533.274231,591.048828,582.798035,512.27301,388.311523,231.247421,560.039673,566.686951,88.277046,318.830902,594.424988,-12.330451,45.386993,543.381836,154.211899,84.558784,73.961334,339.91983,629.354248,198.44873,203.440857,30.017376,146.94426,32.11628,530.877197,18.954651,,,,369.659729,567.012268,55.071198,114.772339,193.774185,48.448154,-19.853043,45.933758,80.677689,,,,,,
standing up,0.133333,380.871155,507.336914,316.037018,387.993805,515.108948,413.406769,55.76366,527.915588,511.196564,164.272598,58.174698,527.492493,9.480253,19.28874,514.770874,373.748474,499.56485,218.667297,-0.10504,514.384277,111.248848,156.757584,45.494766,95.208435,1.045108,13.861809,114.896103,,,,582.839417,512.360046,388.35556,,,,339.868378,629.309814,198.483994,231.25618,560.142029,566.678101,49.834198,533.385681,590.989319,88.28891,318.914429,594.361328,146.445236,80.202736,542.302368,206.933624,36.55822,486.260956,-12.336509,45.432877,543.38147,369.648438,567.009644,55.073402,32.108421,530.902283,18.965446,115.335785,193.341568,48.059109,153.961426,83.544052,72.562248,203.433838,30.057396,146.948166,-19.856773,45.922256,80.646011,146.445236,80.202736,542.302368,,,,206.933624,36.55822,486.260956,49.834198,533.385681,590.989319,582.839417,512.360046,388.35556,231.25618,560.142029,566.678101,88.28891,318.914429,594.361328,-12.336509,45.432877,543.38147,153.961426,83.544052,72.562248,339.868378,629.309814,198.483994,203.433838,30.057396,146.948166,32.108421,530.902283,18.965446,,,,369.648438,567.009644,55.073402,115.335785,193.341568,48.059109,-19.856773,45.922256,80.646011,,,,,,
standing up,0.141667,380.903656,507.411591,316.060974,388.04184,515.194702,413.42865,55.78685,528.054138,511.127289,164.210632,58.296619,527.513062,9.431437,19.362286,514.780273,373.765472,499.628479,218.693268,-0.10494,514.639709,111.350807,156.711823,45.736015,95.40065,1.018554,13.973795,115.03215,,,,582.903748,512.468323,388.337921,,,,339.897491,629.323792,198.458466,231.284225,560.219482,566.612427,49.862064,533.452881,590.896851,88.2089,319.060699,594.404297,146.297562,80.30088,542.319702,206.892593,36.708752,486.289642,-12.379145,45.499432,543.38147,369.67746,567.028015,55.02951,32.122368,530.916565,18.958082,114.762367,193.810013,48.474682,154.074738,85.11721,74.215019,203.433014,30.066681,146.936234,-19.871994,45.876591,80.628387,146.297562,80.30088,542.319702,,,,206.892593,36.708752,486.289642,49.862064,533.452881,590.896851,582.903748,512.468323,388.337921,231.284225,560.219482,566.612427,88.2089,319.060699,594.404297,-12.379145,45.499432,543.38147,154.074738,85.11721,74.215019,339.897491,629.323792,198.458466,203.433014,30.066681,146.936234,32.122368,530.916565,18.958082,,,,369.67746,567.028015,55.02951,114.762367,193.810013,48.474682,-19.871994,45.876591,80.628387,,,,,,
standing up,0.15,380.89563,507.291016,315.984497,388.064056,515.059631,413.351105,55.817158,527.958618,511.072327,164.251541,58.203102,527.443726,9.449035,19.366335,514.695129,373.727173,499.5224,218.617844,-0.104944,514.57074,111.249008,156.78183,45.685829,95.433701,1.062334,13.993855,114.970314,,,,582.865112,512.235596,388.154999,,,,339.875092,629.291931,198.444107,231.308868,560.224121,566.583252,49.868992,533.471436,590.847168,88.260406,318.942108,594.247314,146.349915,80.175606,542.22583,206.930389,36.556026,486.244537,-12.351295,45.527477,543.302917,369.656433,567.028259,55.035862,32.116589,530.928711,18.953959,115.301491,193.374039,48.085716,154.411377,84.929352,74.44696,203.416336,30.058788,146.954422,-19.894302,45.902897,80.601311,146.349915,80.175606,542.22583,,,,206.930389,36.556026,486.244537,49.868992,533.471436,590.847168,582.865112,512.235596,388.154999,231.308868,560.224121,566.583252,88.260406,318.942108,594.247314,-12.351295,45.527477,543.302917,154.411377,84.929352,74.44696,339.875092,629.291931,198.444107,203.416336,30.058788,146.954422,32.116589,530.928711,18.953959,,,,369.656433,567.028259,55.035862,115.301491,193.374039,48.085716,-19.894302,45.902897,80.601311,,,,,,
standing up,0.158333,380.918732,507.382324,315.997894,388.07132,515.16748,413.364349,55.808186,528.073303,511.0289,164.211182,58.311909,527.439087,9.4219,19.420982,514.696106,373.766144,499.597229,218.631439,-0.105011,514.50769,111.348114,156.699753,45.61031,95.288666,0.994682,13.883364,114.88327,,,,582.936096,512.507385,388.270721,,,,339.865387,629.330444,198.457779,231.289856,560.291138,566.540649,49.872921,533.502441,590.783813,88.169449,319.116577,594.314331,146.182129,80.336227,542.225037,206.907379,36.723305,486.209625,-12.389928,45.578518,543.315125,369.670624,567.032837,55.024719,32.123955,530.940674,18.955805,114.760201,193.809296,48.501019,153.894989,83.68222,72.88369,203.412628,30.133368,146.937241,-19.902222,45.860863,80.59391,146.182129,80.336227,542.225037,,,,206.907379,36.723305,486.209625,49.872921,533.502441,590.783813,582.936096,512.507385,388.270721,231.289856,560.291138,566.540649,88.169449,319.116577,594.314331,-12.389928,45.578518,543.315125,153.894989,83.68222,72.88369,339.865387,629.330444,198.457779,203.412628,30.133368,146.937241,32.123955,530.940674,18.955805,,,,369.670624,567.032837,55.024719,114.760201,193.809296,48.501019,-19.902222,45.860863,80.59391,,,,,,
standing up,0.166667,380.920319,507.328979,315.962616,388.090454,515.091248,413.32959,55.828453,527.968384,511.001465,164.237656,58.208256,527.405212,9.426967,19.407608,514.647278,373.750153,499.566742,218.595596,-0.104923,514.542603,111.24839,156.741531,45.646606,95.389214,1.02827,13.938658,114.949318,,,,582.886658,512.299744,388.129883,,,,339.885468,629.338867,198.433334,231.315842,560.21283,566.516907,49.88028,533.41272,590.763062,88.219032,318.922424,594.193848,146.298004,80.183205,542.168579,206.91214,36.546947,486.216675,-12.361931,45.580467,543.257935,369.658234,567.037109,55.02243,32.120701,530.940186,18.950325,115.298515,193.357468,48.144218,154.225723,84.811432,74.229111,203.407608,30.057148,146.960114,-19.922546,45.870823,80.587509,146.298004,80.183205,542.168579,,,,206.91214,36.546947,486.216675,49.88028,533.41272,590.763062,582.886658,512.299744,388.129883,231.315842,560.21283,566.516907,88.219032,318.922424,594.193848,-12.361931,45.580467,543.257935,154.225723,84.811432,74.229111,339.885468,629.338867,198.433334,203.407608,30.057148,146.960114,32.120701,530.940186,18.950325,,,,369.658234,567.037109,55.02243,115.298515,193.357468,48.144218,-19.922546,45.870823,80.587509,,,,,,
standing up,0.175,380.913086,507.368042,315.985321,388.071228,515.139709,413.352448,55.800079,527.977783,510.998718,164.241516,58.224442,527.385132,9.430512,19.421543,514.637512,373.754913,499.596375,218.618179,-0.104989,514.530823,111.349525,156.686783,45.63266,95.325951,0.984013,13.891466,114.915855,,,,582.907959,512.459534,388.242279,,,,339.85025,629.325317,198.448517,231.276245,560.219543,566.522156,49.847164,533.379456,590.747131,88.209358,318.960327,594.182556,146.243774,80.235413,542.135498,206.918152,36.590492,486.169922,-12.361691,45.600151,543.265564,369.649658,567.031433,55.036125,32.114876,530.913208,18.965395,114.774399,193.793976,48.53894,153.920166,84.107834,73.281342,203.411102,30.104353,146.952347,-19.924204,45.851242,80.591141,146.243774,80.235413,542.135498,,,,206.918152,36.590492,486.169922,49.847164,533.379456,590.747131,582.907959,512.459534,388.242279,231.276245,560.219543,566.522156,88.209358,318.960327,594.182556,-12.361691,45.600151,543.265564,153.920166,84.107834,73.281342,339.85025,629.325317,198.448517,203.411102,30.104353,146.952347,32.114876,530.913208,18.965395,,,,369.649658,567.031433,55.036125,114.774399,193.793976,48.53894,-19.924204,45.851242,80.591141,,,,,,
standing up,0.183333,380.919342,507.363556,315.980347,388.066223,515.136902,413.348206,55.790932,527.931824,510.986572,164.235901,58.179855,527.390808,9.413108,19.42148,514.650696,373.77243,499.59024,218.612518,-0.104927,514.514587,111.285446,156.714981,45.611202,95.360054,1.006171,13.892479,114.938232,,,,582.876587,512.425293,388.233795,,,,339.888214,629.338562,198.41861,231.25824,560.145325,566.515808,49.841606,533.27832,590.737793,88.194168,318.8815,594.191223,146.275925,80.195854,542.159912,206.885712,36.534824,486.191467,-12.368618,45.612629,543.271729,369.669006,567.0578,55.018085,32.118477,530.891846,18.960791,115.309593,193.338257,48.195957,153.848373,84.638634,73.801201,203.422318,30.043739,146.970856,-19.920797,45.836231,80.601761,146.275925,80.195854,542.159912,,,,206.885712,36.534824,486.191467,49.841606,533.27832,590.737793,582.876587,512.425293,388.233795,231.25824,560.145325,566.515808,88.194168,318.8815,594.191223,-12.368618,45.612629,543.271729,153.848373,84.638634,73.801201,339.888214,629.338562,198.41861,203.422318,30.043739,146.970856,32.118477,530.891846,18.960791,,,,369.669006,567.0578,55.018085,115.309593,193.338257,48.195957,-19.920797,45.836231,80.601761,,,,,,
