Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,
walking,1.516667,-60.111118,891.450684,969.977478,-157.821228,893.52594,976.336182,-168.021332,551.121277,1028.859741,-170.487,154.267609,1303.081055,-208.335678,34.282959,1204.056885,37.598995,889.375427,963.618835,36.922344,557.065369,865.265869,41.465202,75.001656,848.229919,47.876812,13.894417,700.380554,-157.669632,964.880615,851.059692,-128.636536,1007.677185,1095.697754,15.061239,1005.619141,1096.261475,41.897366,979.497314,843.366333,-254.916336,708.152771,963.74585,-238.273911,535.817017,992.888306,-246.300171,370.131042,1161.835205,-214.035965,147.804657,1296.204102,-154.995682,130.214157,1365.366943,-217.238586,47.243271,1167.674438,164.561127,864.846008,909.495789,101.891312,559.161194,801.903137,98.059006,206.725601,845.080688,78.173241,87.408424,849.824341,13.127726,27.306164,898.75946,56.932571,49.667469,671.011658,-214.035965,147.804657,1296.204102,-157.669632,964.880615,851.059692,-154.995682,130.214157,1365.366943,-238.273911,535.817017,992.888306,-128.636536,1007.677185,1095.697754,-254.916336,708.152771,963.74585,-246.300171,370.131042,1161.835205,-217.238586,47.243271,1167.674438,78.173241,87.408424,849.824341,41.897366,979.497314,843.366333,13.127726,27.306164,898.75946,101.891312,559.161194,801.903137,15.061239,1005.619141,1096.261475,164.561127,864.846008,909.495789,98.059006,206.725601,845.080688,56.932571,49.667469,671.011658,,,,,,
walking,1.525,-58.612595,892.374268,962.956299,-156.290741,894.759399,969.685852,-169.13121,551.06604,1012.273193,-170.826279,160.929626,1295.975464,-207.391129,36.499649,1202.088257,39.065544,889.989136,956.226746,37.685402,556.665039,861.375,41.160667,74.470642,848.232727,47.625,13.655346,700.265381,-155.73967,966.411316,844.926208,-126.73597,1008.264038,1089.445923,17.018578,1006.275513,1089.326294,43.715244,980.316467,836.180786,-254.856583,709.074341,953.865417,-239.81723,536.182129,979.976746,-247.101074,372.927917,1151.13916,-214.051559,153.616028,1289.69043,-154.339142,139.14476,1358.45752,-217.081512,48.06728,1165.956665,166.292496,865.030701,902.787415,102.18235,558.615784,798.265625,97.764236,206.623825,844.068604,77.825134,87.437851,849.526367,12.968567,27.252888,898.707581,56.637032,49.482231,670.808655,-214.051559,153.616028,1289.69043,-155.73967,966.411316,844.926208,-154.339142,139.14476,1358.45752,-239.81723,536.182129,979.976746,-126.73597,1008.264038,1089.445923,-254.856583,709.074341,953.865417,-247.101074,372.927917,1151.13916,-217.081512,48.06728,1165.956665,77.825134,87.437851,849.526367,43.715244,980.316467,836.180786,12.968567,27.252888,898.707581,102.18235,558.615784,798.265625,17.018578,1006.275513,1089.326294,166.292496,865.030701,902.787415,97.764236,206.623825,844.068604,56.637032,49.482231,670.808655,,,,,,
walking,1.533333,-57.191109,893.584045,956.061218,-154.86113,896.309814,962.780029,-168.962921,552.079468,1000.334412,-170.888535,165.868454,1289.356445,-207.025452,38.165688,1199.797852,40.478912,890.858337,949.342407,38.447483,556.877136,856.843018,40.864658,74.575783,848.135376,47.487186,13.494976,700.284363,-153.973206,968.134705,839.154663,-124.603928,1008.620483,1083.206055,19.091114,1006.663818,1082.525879,45.473335,981.080444,829.104675,-254.91983,710.046448,944.017456,-241.369781,536.392029,966.637146,-248.119781,375.834839,1140.174805,-214.028519,159.470444,1282.452881,-153.585007,147.8284,1350.920166,-216.894791,49.125763,1163.722046,167.925552,865.314514,896.223511,102.669876,558.061279,794.92511,97.525894,206.467926,843.354309,77.574966,87.500641,849.31311,12.904005,27.26189,898.762695,56.501266,49.363873,670.68689,-214.028519,159.470444,1282.452881,-153.973206,968.134705,839.154663,-153.585007,147.8284,1350.920166,-241.369781,536.392029,966.637146,-124.603928,1008.620483,1083.206055,-254.91983,710.046448,944.017456,-248.119781,375.834839,1140.174805,-216.894791,49.125763,1163.722046,77.574966,87.500641,849.31311,45.473335,981.080444,829.104675,12.904005,27.26189,898.762695,102.669876,558.061279,794.92511,19.091114,1006.663818,1082.525879,167.925552,865.314514,896.223511,97.525894,206.467926,843.354309,56.501266,49.363873,670.68689,,,,,,
walking,1.541667,-55.639252,894.464722,949.417419,-153.271469,897.394958,956.584595,-170.220612,552.341248,984.050415,-171.45723,172.158127,1280.960327,-205.830612,40.311932,1196.879028,41.99297,891.534485,942.250244,39.233185,556.528076,853.555298,40.809155,74.17482,848.167603,47.472668,13.300505,700.233459,-152.316238,969.597778,833.535278,-122.574181,1009.012085,1077.20166,21.148579,1007.375977,1075.703247,47.093418,981.757874,822.24646,-255.104187,711.035889,934.092529,-242.981766,536.865234,953.446777,-248.947891,378.41214,1128.240601,-213.947418,165.175827,1274.302856,-152.929199,156.309387,1342.682739,-216.621185,49.940151,1161.144165,169.340134,865.699524,889.657471,103.217644,557.694946,791.515808,97.386276,206.649918,842.738953,77.346985,87.533318,849.067688,12.945079,27.390831,898.805908,56.395981,49.311558,670.543823,-213.947418,165.175827,1274.302856,-152.316238,969.597778,833.535278,-152.929199,156.309387,1342.682739,-242.981766,536.865234,953.446777,-122.574181,1009.012085,1077.20166,-255.104187,711.035889,934.092529,-248.947891,378.41214,1128.240601,-216.621185,49.940151,1161.144165,77.346985,87.533318,849.067688,47.093418,981.757874,822.24646,12.945079,27.390831,898.805908,103.217644,557.694946,791.515808,21.148579,1007.375977,1075.703247,169.340134,865.699524,889.657471,97.386276,206.649918,842.738953,56.395981,49.311558,670.543823,,,,,,
walking,1.55,-54.373039,895.572144,942.821838,-151.994003,898.780884,950.023132,-170.22258,553.382263,971.732361,-171.5867,176.643555,1273.000488,-205.312347,41.795582,1193.544678,43.247917,892.363342,935.620605,39.941254,556.791199,849.109863,40.624115,74.406654,848.124207,47.412701,13.306506,700.288696,-150.816559,970.927368,827.922729,-120.560493,1009.28186,1071.458374,23.062101,1008.103027,1069.196777,48.518284,982.515991,815.486511,-255.554794,712.127991,924.246033,-244.492432,537.493958,940.315125,-249.667053,380.379272,1115.720337,-213.726959,170.723633,1265.466553,-152.396713,164.436722,1333.713989,-216.27977,50.772606,1157.928101,170.605637,866.080444,883.397339,103.741379,557.400452,788.312683,97.352402,206.63739,842.152893,77.223373,87.550308,848.817871,12.922116,27.442579,898.823853,56.330719,49.325768,670.51239,-213.726959,170.723633,1265.466553,-150.816559,970.927368,827.922729,-152.396713,164.436722,1333.713989,-244.492432,537.493958,940.315125,-120.560493,1009.28186,1071.458374,-255.554794,712.127991,924.246033,-249.667053,380.379272,1115.720337,-216.27977,50.772606,1157.928101,77.223373,87.550308,848.817871,48.518284,982.515991,815.486511,12.922116,27.442579,898.823853,103.741379,557.400452,788.312683,23.062101,1008.103027,1069.196777,170.605637,866.080444,883.397339,97.352402,206.63739,842.152893,56.330719,49.325768,670.51239,,,,,,
walking,1.558333,-52.872242,896.195435,936.624451,-150.449509,899.468384,944.368225,-171.750061,553.744263,955.541626,-172.349808,182.180588,1263.171875,-204.170639,43.726055,1189.331543,44.705032,892.922485,928.880676,40.734947,556.415039,846.111633,40.689384,74.03347,848.187622,47.378605,13.214316,700.231812,-149.465607,972.127991,822.607788,-118.521629,1009.421448,1065.791626,25.089005,1008.832336,1062.712646,49.803127,983.219971,808.854248,-256.230743,713.344543,914.650269,-245.928741,538.168457,927.470764,-250.11644,381.869904,1102.642212,-213.379791,176.218628,1256.077148,-152.154297,172.16922,1324.508911,-216.135254,51.192352,1153.722778,171.699463,866.499084,877.264526,104.346756,557.117737,785.395447,97.582466,206.57753,841.379089,77.152702,87.603622,848.624023,12.901784,27.441269,898.820374,56.293156,49.291801,670.43219,-213.379791,176.218628,1256.077148,-149.465607,972.127991,822.607788,-152.154297,172.16922,1324.508911,-245.928741,538.168457,927.470764,-118.521629,1009.421448,1065.791626,-256.230743,713.344543,914.650269,-250.11644,381.869904,1102.642212,-216.135254,51.192352,1153.722778,77.152702,87.603622,848.624023,49.803127,983.219971,808.854248,12.901784,27.441269,898.820374,104.346756,557.117737,785.395447,25.089005,1008.832336,1062.712646,171.699463,866.499084,877.264526,97.582466,206.57753,841.379089,56.293156,49.291801,670.43219,,,,,,
walking,1.566667,-51.769234,897.24353,930.404175,-149.328247,900.75531,938.272827,-172.081665,554.979431,943.281311,-172.735168,186.117645,1254.146118,-204.332031,45.576988,1184.256348,45.78978,893.731689,922.535522,41.328949,556.684998,842.016602,40.563759,74.338226,848.125488,47.298717,13.283849,700.268494,-148.314133,973.375732,817.380188,-116.665565,1009.644775,1060.489258,26.914385,1009.916809,1056.61499,50.875198,983.851257,802.269531,-256.857819,714.509705,905.062012,-247.200623,539.03772,914.846313,-250.850998,383.499786,1089.838135,-212.887756,181.588058,1246.491089,-151.818176,179.632309,1315.050659,-216.915482,52.262787,1147.9104,172.647095,867.127563,870.997986,104.788803,556.847778,782.699219,97.829437,206.716995,840.599365,77.112389,87.639854,848.417297,12.87453,27.453844,898.809387,56.181961,49.302063,670.378662,-212.887756,181.588058,1246.491089,-148.314133,973.375732,817.380188,-151.818176,179.632309,1315.050659,-247.200623,539.03772,914.846313,-116.665565,1009.644775,1060.489258,-256.857819,714.509705,905.062012,-250.850998,383.499786,1089.838135,-216.915482,52.262787,1147.9104,77.112389,87.639854,848.417297,50.875198,983.851257,802.269531,12.87453,27.453844,898.809387,104.788803,556.847778,782.699219,26.914385,1009.916809,1056.61499,172.647095,867.127563,870.997986,97.829437,206.716995,840.599365,56.181961,49.302063,670.378662,,,,,,
walking,1.575,-50.403545,897.792725,924.604553,-147.909897,901.257812,933.119873,-173.772141,555.709229,927.546387,-172.970871,191.196976,1243.499756,-204.739716,48.65591,1177.869019,47.102806,894.327576,916.089172,41.990318,556.333435,839.685303,40.696045,74.024109,848.18866,47.188225,13.167635,700.23938,-147.386673,974.57135,812.301453,-114.715149,1009.556152,1055.207397,28.804707,1010.830872,1050.50415,51.747822,984.418213,795.978271,-257.435181,715.721741,895.727783,-248.342911,539.925049,902.302185,-251.64032,384.831604,1077.106201,-212.083435,186.802307,1236.706909,-150.851364,186.342285,1305.133789,-218.486969,54.098217,1141.237549,173.506958,867.807251,864.644897,105.285042,556.456116,780.115295,97.936905,206.421005,839.799988,77.044891,87.642174,848.217957,12.85534,27.486145,898.824463,56.143837,49.194145,670.336792,-212.083435,186.802307,1236.706909,-147.386673,974.57135,812.301453,-150.851364,186.342285,1305.133789,-248.342911,539.925049,902.302185,-114.715149,1009.556152,1055.207397,-257.435181,715.721741,895.727783,-251.64032,384.831604,1077.106201,-218.486969,54.098217,1141.237549,77.044891,87.642174,848.217957,51.747822,984.418213,795.978271,12.85534,27.486145,898.824463,105.285042,556.456116,780.115295,28.804707,1010.830872,1050.50415,173.506958,867.807251,864.644897,97.936905,206.421005,839.799988,56.143837,49.194145,670.336792,,,,,,
walking,1.583333,-49.163589,898.513062,918.967529,-146.631989,901.897522,927.937988,-174.764084,556.773315,913.738403,-172.228333,195.456802,1233.332642,-206.02504,52.681,1169.242798,48.304806,895.128601,909.997131,42.587852,556.334961,837.265259,40.78112,74.074951,848.141663,46.981216,13.201259,700.186829,-146.555313,975.77594,807.252502,-112.989334,1009.566162,1050.298584,30.460718,1011.988647,1044.639648,52.533558,984.958191,789.857849,-257.916504,717.07959,886.690613,-249.358185,541.090576,889.864563,-252.53418,386.596588,1064.532349,-210.95816,191.502411,1226.806763,-148.949997,191.09552,1294.669067,-220.638489,58.41275,1132.612793,174.31517,868.451111,858.559692,105.699394,556.18512,777.570862,98.087822,206.451019,838.886963,76.947304,87.630089,848.006226,12.843364,27.513159,898.815674,56.020748,49.163963,670.23877,-210.95816,191.502411,1226.806763,-146.555313,975.77594,807.252502,-148.949997,191.09552,1294.669067,-249.358185,541.090576,889.864563,-112.989334,1009.566162,1050.298584,-257.916504,717.07959,886.690613,-252.53418,386.596588,1064.532349,-220.638489,58.41275,1132.612793,76.947304,87.630089,848.006226,52.533558,984.958191,789.857849,12.843364,27.513159,898.815674,105.699394,556.18512,777.570862,30.460718,1011.988647,1044.639648,174.31517,868.451111,858.559692,98.087822,206.451019,838.886963,56.020748,49.163963,670.23877,,,,,,
walking,1.591667,-48.082546,899.178833,913.382202,-145.511002,902.548218,922.781311,-175.54306,558.029724,900.224243,-170.709915,199.366211,1222.766357,-207.341492,57.471157,1158.279663,49.345909,895.809509,903.983154,43.122452,556.294922,834.738586,40.800331,74.100945,848.147949,46.857067,13.187901,700.203613,-145.786133,977.007202,802.28949,-111.285027,1009.491455,1045.414551,32.047989,1012.982483,1039.022827,53.148109,985.440063,783.795593,-258.319977,718.509399,877.849365,-250.427216,542.487427,877.392456,-253.254837,388.716644,1052.485474,-209.508362,195.87355,1216.51062,-146.224167,194.618713,1283.446167,-222.704315,63.951313,1121.775024,175.066315,868.88916,852.766907,106.108559,555.736328,775.208069,98.261909,206.349518,838.083801,76.865654,87.61235,847.799744,12.803739,27.455402,898.853455,55.946712,49.092491,670.219482,-209.508362,195.87355,1216.51062,-145.786133,977.007202,802.28949,-146.224167,194.618713,1283.446167,-250.427216,542.487427,877.392456,-111.285027,1009.491455,1045.414551,-258.319977,718.509399,877.849365,-253.254837,388.716644,1052.485474,-222.704315,63.951313,1121.775024,76.865654,87.61235,847.799744,53.148109,985.440063,783.795593,12.803739,27.455402,898.853455,106.108559,555.736328,775.208069,32.047989,1012.982483,1039.022827,175.066315,868.88916,852.766907,98.261909,206.349518,838.083801,55.946712,49.092491,670.219482,,,,,,
walking,1.6,-47.070644,899.813049,907.866821,-144.455444,903.195312,917.703003,-176.211395,559.466858,886.945007,-168.988403,202.696915,1211.536011,-208.48822,61.978683,1146.169678,50.314159,896.430786,898.030701,43.639011,556.25116,832.174927,40.856544,74.136528,848.11261,46.772182,13.139811,700.19696,-145.161438,978.252502,797.436035,-109.650856,1009.388062,1040.587158,33.662468,1013.888611,1033.407227,53.762997,985.836609,777.886353,-258.67926,720.181274,869.382812,-251.44249,544.135376,865.010498,-253.265854,391.127411,1040.366211,-207.722809,199.43248,1205.294678,-143.428635,197.363022,1271.495972,-224.576248,69.058052,1109.902954,175.882965,869.416382,846.945312,106.506531,555.320496,772.848755,98.503685,206.171158,837.198975,76.824585,87.598366,847.661255,12.81032,27.528063,898.863281,55.893284,49.00169,670.156128,-207.722809,199.43248,1205.294678,-145.161438,978.252502,797.436035,-143.428635,197.363022,1271.495972,-251.44249,544.135376,865.010498,-109.650856,1009.388062,1040.587158,-258.67926,720.181274,869.382812,-253.265854,391.127411,1040.366211,-224.576248,69.058052,1109.902954,76.824585,87.598366,847.661255,53.762997,985.836609,777.886353,12.81032,27.528063,898.863281,106.506531,555.320496,772.848755,33.662468,1013.888611,1033.407227,175.882965,869.416382,846.945312,98.503685,206.171158,837.198975,55.893284,49.00169,670.156128,,,,,,
walking,1.608333,-46.136257,900.477234,902.540039,-143.481384,903.902832,912.747803,-176.805359,561.111328,874.183472,-167.304092,205.162827,1199.616455,-209.251541,65.402832,1133.721191,51.208881,897.051636,892.332275,44.127853,556.246155,829.840454,40.874329,74.217644,848.121582,46.691433,13.164624,700.22522,-144.505493,979.547729,792.55304,-108.15506,1009.463806,1035.900391,35.104794,1014.867065,1028.080444,54.405979,986.207458,772.142212,-259.027802,722.135071,861.139587,-252.481705,546.3172,852.894287,-252.783569,393.963348,1028.526611,-205.942764,202.612106,1193.179565,-140.964447,198.921768,1258.636841,-225.816681,72.966049,1098.088745,176.642502,869.797241,841.502625,106.831253,554.921265,770.663818,98.637749,206.125397,836.547241,76.826073,87.563789,847.5495,12.800806,27.559029,898.87793,55.827576,48.964798,670.141968,-205.942764,202.612106,1193.179565,-144.505493,979.547729,792.55304,-140.964447,198.921768,1258.636841,-252.481705,546.3172,852.894287,-108.15506,1009.463806,1035.900391,-259.027802,722.135071,861.139587,-252.783569,393.963348,1028.526611,-225.816681,72.966049,1098.088745,76.826073,87.563789,847.5495,54.405979,986.207458,772.142212,12.800806,27.559029,898.87793,106.831253,554.921265,770.663818,35.104794,1014.867065,1028.080444,176.642502,869.797241,841.502625,98.637749,206.125397,836.547241,55.827576,48.964798,670.141968,,,,,,
walking,1.616667,-45.245609,901.1474,897.227417,-142.548248,904.673157,907.799377,-177.402588,562.965088,861.707275,-165.631012,206.908875,1186.948242,-209.645218,67.990692,1120.622681,52.05703,897.621704,886.655457,44.601234,556.219788,827.554749,40.878784,74.287262,848.131409,46.698757,13.133969,700.276611,-143.86557,980.919983,787.782104,-106.66169,1009.599182,1031.140015,36.549774,1015.572327,1022.677551,55.011597,986.551208,766.511963,-259.39386,724.254639,853.029724,-253.546799,548.677917,841.253662,-251.714294,396.59967,1016.337769,-204.287125,205.015488,1180.570557,-138.573654,199.999451,1245.175659,-226.701859,75.955116,1085.439575,177.438248,870.190613,835.949951,107.205673,554.514893,768.582886,98.843575,206.037018,836.078369,76.834122,87.561043,847.487366,12.779588,27.553415,898.897644,55.837883,48.86705,670.119324,-204.287125,205.015488,1180.570557,-143.86557,980.919983,787.782104,-138.573654,199.999451,1245.175659,-253.546799,548.677917,841.253662,-106.66169,1009.599182,1031.140015,-259.39386,724.254639,853.029724,-251.714294,396.59967,1016.337769,-226.701859,75.955116,1085.439575,76.834122,87.561043,847.487366,55.011597,986.551208,766.511963,12.779588,27.553415,898.897644,107.205673,554.514893,768.582886,36.549774,1015.572327,1022.677551,177.438248,870.190613,835.949951,98.843575,206.037018,836.078369,55.837883,48.86705,670.119324,,,,,,
walking,1.625,-44.422428,901.965271,892.033081,-141.686508,905.647461,902.901978,-178.071854,565.155945,849.56012,-163.888596,208.114899,1173.623047,-210.292053,70.326004,1106.574219,52.84166,898.283081,881.164246,45.034588,556.313965,825.487122,40.827297,74.477943,848.126709,46.689339,13.240457,700.308472,-143.101151,982.392883,782.949524,-105.349068,1010.059448,1026.485229,37.871487,1016.47937,1017.595764,55.7062,986.926025,760.899231,-259.747314,726.522339,845.383423,-254.620071,551.291931,829.951721,-250.578888,399.235321,1004.104614,-202.467484,206.793854,1167.488281,-135.931717,200.476501,1231.24707,-228.055847,78.724075,1071.603638,178.003616,870.58252,830.664856,107.514153,554.191833,766.640686,98.943443,206.114838,835.719482,76.859299,87.571976,847.4245,12.760324,27.605299,898.883911,55.782764,48.892578,670.076538,-202.467484,206.793854,1167.488281,-143.101151,982.392883,782.949524,-135.931717,200.476501,1231.24707,-254.620071,551.291931,829.951721,-105.349068,1010.059448,1026.485229,-259.747314,726.522339,845.383423,-250.578888,399.235321,1004.104614,-228.055847,78.724075,1071.603638,76.859299,87.571976,847.4245,55.7062,986.926025,760.899231,12.760324,27.605299,898.883911,107.514153,554.191833,766.640686,37.871487,1016.47937,1017.595764,178.003616,870.58252,830.664856,98.943443,206.114838,835.719482,55.782764,48.892578,670.076538,,,,,,
walking,1.633333,-43.619064,902.762085,886.851868,-140.847733,906.645996,897.965393,-178.716873,567.471375,837.713684,-162.260895,208.817505,1159.882812,-211.370468,72.437759,1091.886841,53.6096,898.878235,875.738342,45.5065,556.359985,823.591248,40.726223,74.624893,848.181274,46.784691,13.341356,700.389954,-142.283798,983.901794,778.199219,-104.024345,1010.590088,1021.614929,39.133202,1017.116455,1012.391907,56.45525,987.406372,755.380554,-260.13147,728.874756,837.856995,-255.758255,554.029053,818.928467,-249.500961,401.41449,991.873657,-200.719574,207.887756,1153.927979,-133.498245,200.333359,1216.913574,-229.789032,81.378532,1057.144531,178.835587,870.577454,825.974487,107.844299,553.747192,765.039734,99.054817,206.012726,835.468994,76.875549,87.575775,847.398193,12.729102,27.624063,898.928955,55.817753,48.962097,670.104248,-200.719574,207.887756,1153.927979,-142.283798,983.901794,778.199219,-133.498245,200.333359,1216.913574,-255.758255,554.029053,818.928467,-104.024345,1010.590088,1021.614929,-260.13147,728.874756,837.856995,-249.500961,401.41449,991.873657,-229.789032,81.378532,1057.144531,76.875549,87.575775,847.398193,56.45525,987.406372,755.380554,12.729102,27.624063,898.928955,107.844299,553.747192,765.039734,39.133202,1017.116455,1012.391907,178.835587,870.577454,825.974487,99.054817,206.012726,835.468994,55.817753,48.962097,670.104248,,,,,,
walking,1.641667,-42.886108,903.61615,881.710022,-140.081741,907.708557,893.035645,-179.221237,569.905579,826.245239,-160.578033,208.88176,1145.636353,-211.961548,73.888779,1076.56189,54.30954,899.523682,870.384338,45.958145,556.481689,821.843872,40.618011,74.848114,848.241455,46.966194,13.638463,700.43158,-141.460739,985.32373,773.487,-102.822495,1011.407959,1016.735413,40.28841,1017.808533,1007.194153,57.207283,987.896057,749.947693,-260.517487,731.212402,830.450134,-256.883972,556.744934,808.276123,-248.506409,403.261749,979.591064,-199.190598,208.394226,1139.859009,-131.198959,199.446884,1201.974731,-230.781189,83.379456,1042.19397,179.696167,870.806641,821.143982,108.25016,553.385742,763.531982,99.114197,206.145203,835.307251,76.877319,87.589752,847.396912,12.690066,27.646721,898.927612,55.928539,49.264061,670.132751,-199.190598,208.394226,1139.859009,-141.460739,985.32373,773.487,-131.198959,199.446884,1201.974731,-256.883972,556.744934,808.276123,-102.822495,1011.407959,1016.735413,-260.517487,731.212402,830.450134,-248.506409,403.261749,979.591064,-230.781189,83.379456,1042.19397,76.877319,87.589752,847.396912,57.207283,987.896057,749.947693,12.690066,27.646721,898.927612,108.25016,553.385742,763.531982,40.28841,1017.808533,1007.194153,179.696167,870.806641,821.143982,99.114197,206.145203,835.307251,55.928539,49.264061,670.132751,,,,,,
walking,1.65,-42.191036,904.434387,876.593445,-139.356934,908.74823,888.089905,-179.566971,572.342346,815.165405,-158.911285,208.212372,1130.885132,-211.695221,74.514137,1060.36377,54.974869,900.120544,865.097046,46.365479,556.581482,820.258484,40.485546,75.050148,848.351196,47.117207,13.824336,700.560608,-140.584015,986.774536,768.720154,-101.744583,1012.273193,1011.916382,41.349594,1018.352722,1002.029297,58.049202,988.383118,744.470886,-260.924042,733.531433,823.083008,-257.806183,559.491638,797.823364,-247.59285,404.672058,967.389526,-197.638412,208.022659,1125.242798,-129.057037,197.801666,1186.652222,-230.778427,84.533211,1026.35022,180.318848,871.010681,816.142822,108.56694,552.966858,762.307495,99.21109,206.114578,835.243835,76.905975,87.590981,847.433105,12.643645,27.694569,898.961731,55.978077,49.411404,670.253052,-197.638412,208.022659,1125.242798,-140.584015,986.774536,768.720154,-129.057037,197.801666,1186.652222,-257.806183,559.491638,797.823364,-101.744583,1012.273193,1011.916382,-260.924042,733.531433,823.083008,-247.59285,404.672058,967.389526,-230.778427,84.533211,1026.35022,76.905975,87.590981,847.433105,58.049202,988.383118,744.470886,12.643645,27.694569,898.961731,108.56694,552.966858,762.307495,41.349594,1018.352722,1002.029297,180.318848,871.010681,816.142822,99.21109,206.114578,835.243835,55.978077,49.411404,670.253052,,,,,,
walking,1.658333,-41.515026,905.224976,871.474548,-138.651764,909.776978,883.125244,-179.84967,574.771912,804.524536,-157.419724,206.796173,1115.630615,-211.141403,74.444923,1043.299805,55.621708,900.672974,859.823853,46.771946,556.657654,818.849609,40.349003,75.220528,848.400757,47.298977,13.887968,700.669128,-139.694046,988.164795,764.025208,-100.666618,1013.241394,1006.921143,42.382755,1018.970459,996.773071,58.843735,988.865417,739.129944,-261.307617,735.755493,815.809021,-258.621246,562.107544,787.679932,-246.665237,405.507294,955.123718,-196.120407,206.882233,1110.10144,-127.077148,195.377914,1170.939575,-230.54599,84.996765,1009.575378,180.954132,871.076416,811.071838,108.954689,552.556091,761.194092,99.346886,206.097382,835.257019,76.858871,87.242432,847.538513,12.599307,27.674416,898.974976,56.048561,49.39418,670.276245,-196.120407,206.882233,1110.10144,-139.694046,988.164795,764.025208,-127.077148,195.377914,1170.939575,-258.621246,562.107544,787.679932,-100.666618,1013.241394,1006.921143,-261.307617,735.755493,815.809021,-246.665237,405.507294,955.123718,-230.54599,84.996765,1009.575378,76.858871,87.242432,847.538513,58.843735,988.865417,739.129944,12.599307,27.674416,898.974976,108.954689,552.556091,761.194092,42.382755,1018.970459,996.773071,180.954132,871.076416,811.071838,99.346886,206.097382,835.257019,56.048561,49.39418,670.276245,,,,,,
walking,1.666667,-40.942585,906.035095,866.48645,-138.059143,910.824463,878.2099,-180.068604,577.207825,794.31189,-156.148544,204.864258,1100.064331,-210.751297,74.137421,1025.474243,56.173977,901.245667,854.763,47.13163,556.79248,817.695862,40.166954,75.436745,848.427307,47.426216,14.015544,700.747375,-138.837616,989.463135,759.267395,-99.832268,1014.284851,1002.104309,43.188183,1019.656433,991.736084,59.68227,989.303284,733.860657,-261.69043,737.944946,808.62616,-259.300079,564.719238,777.739624,-245.93631,406.033081,942.918274,-194.67247,205.118561,1094.637817,-125.322762,192.234863,1154.909546,-230.49205,85.382111,992.060608,181.496475,871.096802,806.463684,109.252846,552.16394,760.213196,99.415504,206.226791,835.361877,76.81163,86.993851,847.509338,12.570622,27.695993,898.988525,56.01804,49.471916,670.292419,-194.67247,205.118561,1094.637817,-138.837616,989.463135,759.267395,-125.322762,192.234863,1154.909546,-259.300079,564.719238,777.739624,-99.832268,1014.284851,1002.104309,-261.69043,737.944946,808.62616,-245.93631,406.033081,942.918274,-230.49205,85.382111,992.060608,76.81163,86.993851,847.509338,59.68227,989.303284,733.860657,12.570622,27.695993,898.988525,109.252846,552.16394,760.213196,43.188183,1019.656433,991.736084,181.496475,871.096802,806.463684,99.415504,206.226791,835.361877,56.01804,49.471916,670.292419,,,,,,
walking,1.675,-40.346046,906.715454,861.482117,-137.444229,911.729858,873.263672,-180.08107,579.465027,784.460754,-154.898163,202.283386,1084.120972,-210.158325,73.386726,1006.877197,56.75214,901.70105,849.700623,47.540939,556.858032,816.501587,40.013088,75.591087,848.465515,47.643467,13.96583,700.889221,-137.932587,990.642395,754.549927,-99.026421,1015.216003,997.275574,43.984497,1020.030273,986.507446,60.587463,989.682007,728.575378,-261.978729,740.073853,801.542664,-259.776611,567.252686,767.98468,-245.251801,406.011993,930.764099,-193.262817,202.633713,1078.775146,-123.63768,188.306335,1138.531982,-230.172775,85.334839,973.787292,182.046967,870.990295,802.032166,109.650955,551.774353,759.285217,99.531418,206.255875,835.542786,76.846756,86.9786,847.54248,12.543619,27.72275,899.029053,56.092354,49.353821,670.353577,-193.262817,202.633713,1078.775146,-137.932587,990.642395,754.549927,-123.63768,188.306335,1138.531982,-259.776611,567.252686,767.98468,-99.026421,1015.216003,997.275574,-261.978729,740.073853,801.542664,-245.251801,406.011993,930.764099,-230.172775,85.334839,973.787292,76.846756,86.9786,847.54248,60.587463,989.682007,728.575378,12.543619,27.72275,899.029053,109.650955,551.774353,759.285217,43.984497,1020.030273,986.507446,182.046967,870.990295,802.032166,99.531418,206.255875,835.542786,56.092354,49.353821,670.353577,,,,,,
