Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
standing up,0.083333,400.845917,504.28891,333.967194,414.153931,513.918396,430.518524,87.705551,529.366211,545.829346,189.475861,57.95142,556.18335,34.565269,19.466747,543.683533,387.537903,494.659424,237.415817,51.819206,512.286072,153.237076,166.200226,43.764263,143.20723,13.253227,13.454453,179.582291,,,,607.780212,505.290161,392.485687,,,,356.843414,625.176697,215.931061,263.332367,561.479797,594.661133,83.299171,533.129639,627.40332,118.695305,317.78186,627.990356,173.52417,80.965363,572.240295,231.635803,36.930042,513.159851,13.398758,46.320148,573.054077,375.446289,558.019287,73.918121,35.952568,524.559631,62.944115,118.178864,189.948135,96.544479,160.502258,82.867874,121.587112,218.595184,29.550869,190.415268,-11.073396,45.00386,145.896194,173.52417,80.965363,572.240295,,,,231.635803,36.930042,513.159851,83.299171,533.129639,627.40332,607.780212,505.290161,392.485687,263.332367,561.479797,594.661133,118.695305,317.78186,627.990356,13.398758,46.320148,573.054077,160.502258,82.867874,121.587112,356.843414,625.176697,215.931061,218.595184,29.550869,190.415268,35.952568,524.559631,62.944115,,,,375.446289,558.019287,73.918121,118.178864,189.948135,96.544479,-11.073396,45.00386,145.896194
standing up,0.091667,400.843933,504.28891,333.980225,414.152374,513.916504,430.531799,87.710503,529.381531,545.859314,189.492615,57.969212,556.212219,34.575165,19.510773,543.715881,387.535522,494.661316,237.428696,51.817627,512.273682,153.243668,166.1586,43.742241,143.20549,13.214379,13.42041,179.582275,,,,607.793152,505.281097,392.489258,,,,356.853027,625.186157,215.963287,263.282471,561.520203,594.703674,83.267876,533.150085,627.450562,118.678543,317.839569,628.0224,173.956223,81.07428,572.552979,231.611984,36.932102,513.142029,13.356792,46.373184,573.078064,375.435333,557.977356,73.948555,35.958286,524.555664,62.944748,118.166595,189.958435,96.559067,160.278793,82.385391,121.237183,218.533081,29.61628,190.457489,-11.075082,44.995678,145.912704,173.956223,81.07428,572.552979,,,,231.611984,36.932102,513.142029,83.267876,533.150085,627.450562,607.793152,505.281097,392.489258,263.282471,561.520203,594.703674,118.678543,317.839569,628.0224,13.356792,46.373184,573.078064,160.278793,82.385391,121.237183,356.853027,625.186157,215.963287,218.533081,29.61628,190.457489,35.958286,524.555664,62.944748,,,,375.435333,557.977356,73.948555,118.166595,189.958435,96.559067,-11.075082,44.995678,145.912704
standing up,0.1,400.862854,504.275024,333.986481,414.171997,513.893982,430.538788,87.720573,529.313782,545.845032,189.500046,57.900967,556.195923,34.593864,19.396528,543.701477,387.55368,494.656067,237.434189,51.836403,512.230896,153.239166,166.223969,43.710678,143.207367,13.271883,13.441723,179.595139,,,,607.789246,505.273712,392.492737,,,,356.860992,625.189453,215.977249,263.348236,561.440002,594.670044,83.313469,533.081604,627.414551,118.726913,317.67218,627.962952,173.690079,80.879471,572.365906,231.630203,36.903107,513.163391,13.426363,46.229996,573.064026,375.463715,557.987366,73.937675,35.977367,524.532043,62.942631,118.199516,189.940338,96.552246,160.546799,82.682793,121.485123,218.645462,29.461496,190.427109,-11.070015,45.005951,145.916397,173.690079,80.879471,572.365906,,,,231.630203,36.903107,513.163391,83.313469,533.081604,627.414551,607.789246,505.273712,392.492737,263.348236,561.440002,594.670044,118.726913,317.67218,627.962952,13.426363,46.229996,573.064026,160.546799,82.682793,121.485123,356.860992,625.189453,215.977249,218.645462,29.461496,190.427109,35.977367,524.532043,62.942631,,,,375.463715,557.987366,73.937675,118.199516,189.940338,96.552246,-11.070015,45.005951,145.916397
standing up,0.108333,400.864868,504.287964,333.98877,414.171387,513.909424,430.541168,87.718788,529.381836,545.836853,189.483643,57.965576,556.178528,34.573318,19.480888,543.6745,387.55835,494.666534,237.436371,51.846981,512.238159,153.216995,166.188843,43.705879,143.228287,13.234154,13.427481,179.597198,,,,607.798218,505.27774,392.480408,,,,356.896149,625.179443,215.991821,263.290527,561.522278,594.681335,83.269882,533.149841,627.444214,118.674057,317.848236,628.017334,173.789352,81.12574,572.408386,231.626694,36.935085,513.122253,13.362287,46.3354,573.03302,375.476654,557.987793,73.926033,35.98642,524.523071,62.903286,118.210045,189.9366,96.560829,160.322739,82.534676,121.41053,218.559357,29.522442,190.474258,-11.052079,44.993279,145.913315,173.789352,81.12574,572.408386,,,,231.626694,36.935085,513.122253,83.269882,533.149841,627.444214,607.798218,505.27774,392.480408,263.290527,561.522278,594.681335,118.674057,317.848236,628.017334,13.362287,46.3354,573.03302,160.322739,82.534676,121.41053,356.896149,625.179443,215.991821,218.559357,29.522442,190.474258,35.98642,524.523071,62.903286,,,,375.476654,557.987793,73.926033,118.210045,189.9366,96.560829,-11.052079,44.993279,145.913315
standing up,0.116667,400.889252,504.258942,333.99173,414.193726,513.878723,430.544556,87.740211,529.310547,545.843262,189.506882,57.895096,556.201904,34.600632,19.391912,543.704651,387.584747,494.63916,237.438889,51.873058,512.17981,153.214493,166.22403,43.649704,143.228363,13.264522,13.417058,179.615143,,,,607.816956,505.259644,392.500824,,,,356.923065,625.157104,215.987381,263.336609,561.42865,594.664246,83.307007,533.068848,627.435059,118.720833,317.648468,627.958252,173.946716,80.943893,572.564941,231.608307,36.897194,513.138367,13.402781,46.233727,573.060913,375.470551,557.953369,73.960739,35.993668,524.499146,62.891289,118.236702,189.899811,96.558884,160.47171,82.37323,121.348091,218.634659,29.444071,190.475647,-11.063838,45.005615,145.941956,173.946716,80.943893,572.564941,,,,231.608307,36.897194,513.138367,83.307007,533.068848,627.435059,607.816956,505.259644,392.500824,263.336609,561.42865,594.664246,118.720833,317.648468,627.958252,13.402781,46.233727,573.060913,160.47171,82.37323,121.348091,356.923065,625.157104,215.987381,218.634659,29.444071,190.475647,35.993668,524.499146,62.891289,,,,375.470551,557.953369,73.960739,118.236702,189.899811,96.558884,-11.063838,45.005615,145.941956
standing up,0.125,400.909973,504.262939,334.00415,414.207886,513.882629,430.557892,87.746918,529.364563,545.828369,189.481079,57.941555,556.157349,34.569397,19.46339,543.651001,387.61203,494.64325,237.450424,51.909416,512.217407,153.196854,166.221741,43.676914,143.258255,13.256446,13.437152,179.614716,,,,607.828613,505.240631,392.521515,,,,356.996887,625.141968,216.012253,263.328613,561.484253,594.65625,83.29538,533.101624,627.436951,118.696655,317.775085,627.988342,173.628067,81.067474,572.297241,231.642471,36.921783,513.103027,13.374525,46.331669,573.024292,375.515778,557.975647,73.92408,36.012669,524.482788,62.850399,118.222015,189.890701,96.583084,160.450882,82.657982,121.581055,218.598358,29.466774,190.492859,-11.043519,45.005768,145.914917,173.628067,81.067474,572.297241,,,,231.642471,36.921783,513.103027,83.29538,533.101624,627.436951,607.828613,505.240631,392.521515,263.328613,561.484253,594.65625,118.696655,317.775085,627.988342,13.374525,46.331669,573.024292,160.450882,82.657982,121.581055,356.996887,625.141968,216.012253,218.598358,29.466774,190.492859,36.012669,524.482788,62.850399,,,,375.515778,557.975647,73.92408,118.222015,189.890701,96.583084,-11.043519,45.005768,145.914917
standing up,0.133333,400.919983,504.245697,334.006104,414.215759,513.866821,430.560028,87.760986,529.339539,545.84967,189.507446,57.919353,556.191406,34.588085,19.468584,543.695557,387.624176,494.624573,237.452179,51.922173,512.188293,153.194122,166.19899,43.639362,143.245499,13.235539,13.401907,179.611801,,,,607.849915,505.23584,392.521973,,,,357.015625,625.119568,216.020218,263.311157,561.463318,594.680725,83.283569,533.084656,627.460876,118.69088,317.721436,627.982849,174.078674,81.003998,572.611145,231.601593,36.902687,513.103516,13.365368,46.341305,573.058716,375.495087,557.92749,73.957458,36.017544,524.470459,62.832527,118.250549,189.865005,96.558655,160.349457,82.260811,121.297859,218.572098,29.49674,190.501144,-11.056623,44.993896,145.938049,174.078674,81.003998,572.611145,,,,231.601593,36.902687,513.103516,83.283569,533.084656,627.460876,607.849915,505.23584,392.521973,263.311157,561.463318,594.680725,118.69088,317.721436,627.982849,13.365368,46.341305,573.058716,160.349457,82.260811,121.297859,357.015625,625.119568,216.020218,218.572098,29.49674,190.501144,36.017544,524.470459,62.832527,,,,375.495087,557.92749,73.957458,118.250549,189.865005,96.558655,-11.056623,44.993896,145.938049
standing up,0.141667,400.950806,504.228241,334.019562,414.241608,513.843079,430.574768,87.77359,529.303467,545.828491,189.492828,57.877151,556.157837,34.577103,19.411764,543.661621,387.660034,494.613403,237.464371,51.963268,512.193787,153.188522,166.243668,43.645561,143.24791,13.274699,13.430662,179.60968,,,,607.863708,505.201752,392.560974,,,,357.065186,625.106323,216.040054,263.358765,561.425537,594.647339,83.327614,533.054749,627.431274,118.736832,317.647522,627.959961,173.580505,80.862686,572.254761,231.638824,36.872883,513.120056,13.410748,46.271935,573.03717,375.543945,557.955933,73.922745,36.042732,524.463623,62.803699,118.239807,189.872421,96.573082,160.536942,82.633957,121.571602,218.646194,29.415617,190.469574,-11.04624,45.004128,145.918304,173.580505,80.862686,572.254761,,,,231.638824,36.872883,513.120056,83.327614,533.054749,627.431274,607.863708,505.201752,392.560974,263.358765,561.425537,594.647339,118.736832,317.647522,627.959961,13.410748,46.271935,573.03717,160.536942,82.633957,121.571602,357.065186,625.106323,216.040054,218.646194,29.415617,190.469574,36.042732,524.463623,62.803699,,,,375.543945,557.955933,73.922745,118.239807,189.872421,96.573082,-11.04624,45.004128,145.918304
standing up,0.15,400.954346,504.2323,334.019836,414.241852,513.853027,430.574951,87.776932,529.360413,545.831299,189.492615,57.933361,556.166321,34.571095,19.490301,543.672913,387.666809,494.611603,237.464722,51.977158,512.194397,153.160843,166.201218,43.631672,143.252518,13.232276,13.400942,179.601227,,,,607.875916,505.208069,392.540558,,,,357.089447,625.085449,216.048294,263.308044,561.505981,594.687134,83.291214,533.113281,627.464905,118.695778,317.79126,628.008606,173.855011,81.076355,572.456726,231.623398,36.904732,513.094299,13.357999,46.36264,573.036438,375.551331,557.93103,73.923042,36.067207,524.470764,62.773956,118.26577,189.834122,96.52858,160.318832,82.374573,121.376106,218.564651,29.477936,190.514954,-11.044376,44.982788,145.915543,173.855011,81.076355,572.456726,,,,231.623398,36.904732,513.094299,83.291214,533.113281,627.464905,607.875916,505.208069,392.540558,263.308044,561.505981,594.687134,118.695778,317.79126,628.008606,13.357999,46.36264,573.036438,160.318832,82.374573,121.376106,357.089447,625.085449,216.048294,218.564651,29.477936,190.514954,36.067207,524.470764,62.773956,,,,375.551331,557.93103,73.923042,118.26577,189.834122,96.52858,-11.044376,44.982788,145.915543
standing up,0.158333,400.979279,504.198303,334.022797,414.263977,513.817932,430.578339,87.795105,529.286499,545.82843,189.517014,57.861416,556.186218,34.605072,19.378201,543.698669,387.694611,494.578735,237.467224,52.006809,512.157471,153.155655,166.246506,43.598892,143.231949,13.273075,13.413988,179.599518,,,,607.880432,505.18222,392.565887,,,,357.112427,625.049744,216.04216,263.379822,561.41394,594.655273,83.349464,533.037598,627.445618,118.764229,317.600281,627.961121,173.848251,80.876213,572.485474,231.628952,36.871468,513.134644,13.420013,46.220699,573.053467,375.570831,557.92572,73.922997,36.089176,524.479492,62.757015,118.267059,189.850189,96.520462,160.524078,82.427505,121.437447,218.657516,29.372608,190.469666,-11.048575,45.001831,145.918915,173.848251,80.876213,572.485474,,,,231.628952,36.871468,513.134644,83.349464,533.037598,627.445618,607.880432,505.18222,392.565887,263.379822,561.41394,594.655273,118.764229,317.600281,627.961121,13.420013,46.220699,573.053467,160.524078,82.427505,121.437447,357.112427,625.049744,216.04216,218.657516,29.372608,190.469666,36.089176,524.479492,62.757015,,,,375.570831,557.92572,73.922997,118.267059,189.850189,96.520462,-11.048575,45.001831,145.918915
standing up,0.166667,400.994537,504.20874,334.018036,414.273468,513.833618,430.573883,87.803246,529.365662,545.811584,189.482162,57.930946,556.158142,34.565525,19.47036,543.658752,387.715607,494.583832,237.462173,52.035511,512.205261,153.128876,166.223526,43.633461,143.235352,13.251885,13.415337,179.583038,,,,607.902649,505.175171,392.560089,,,,357.166931,625.039795,216.033188,263.349854,561.498901,594.668945,83.324493,533.110718,627.464783,118.719887,317.805176,628.027527,173.668167,81.088753,572.332703,231.640701,36.903839,513.107544,13.360844,46.332222,573.015137,375.618103,557.936584,73.884003,36.117893,524.487732,62.718468,118.265671,189.857285,96.499702,160.378922,82.544411,121.492287,218.593552,29.449503,190.478119,-11.025319,44.983513,145.891312,173.668167,81.088753,572.332703,,,,231.640701,36.903839,513.107544,83.324493,533.110718,627.464783,607.902649,505.175171,392.560089,263.349854,561.498901,594.668945,118.719887,317.805176,628.027527,13.360844,46.332222,573.015137,160.378922,82.544411,121.492287,357.166931,625.039795,216.033188,218.593552,29.449503,190.478119,36.117893,524.487732,62.718468,,,,375.618103,557.936584,73.884003,118.265671,189.857285,96.499702,-11.025319,44.983513,145.891312
standing up,0.175,401.015167,504.177582,334.013336,414.289001,513.807678,430.569336,87.82518,529.315918,545.828796,189.516022,57.884514,556.207581,34.601719,19.414253,543.70874,387.741333,494.547455,237.457321,52.062572,512.174866,153.119873,166.224838,43.597073,143.21283,13.256177,13.389751,179.582245,,,,607.913757,505.151794,392.575836,,,,357.202454,625.004761,216.009491,263.387421,561.431091,594.673462,83.349182,533.064819,627.483643,118.749825,317.68811,628.005188,174.088852,80.969337,572.658325,231.614029,36.878532,513.139282,13.378718,46.258987,573.047302,375.614624,557.897583,73.910454,36.13625,524.484192,62.701672,118.289482,189.855743,96.475487,160.411469,82.259827,121.285378,218.613556,29.436745,190.46727,-11.039199,44.977932,145.912094,174.088852,80.969337,572.658325,,,,231.614029,36.878532,513.139282,83.349182,533.064819,627.483643,607.913757,505.151794,392.575836,263.387421,561.431091,594.673462,118.749825,317.68811,628.005188,13.378718,46.258987,573.047302,160.411469,82.259827,121.285378,357.202454,625.004761,216.009491,218.613556,29.436745,190.46727,36.13625,524.484192,62.701672,,,,375.614624,557.897583,73.910454,118.289482,189.855743,96.475487,-11.039199,44.977932,145.912094
standing up,0.183333,401.044434,504.183777,334.000122,414.31369,513.814697,430.556671,87.847801,529.338318,545.808044,189.485001,57.894707,556.157349,34.569561,19.431938,543.64978,387.775146,494.552826,237.443542,52.101284,512.21991,153.094818,166.24028,43.635876,143.216965,13.271645,13.421573,179.580841,,,,607.92981,505.144775,392.565491,,,,357.261902,625.005554,215.991135,263.416809,561.452271,594.652039,83.383087,533.082153,627.466003,118.765778,317.726807,628.022339,173.526199,80.928635,572.220947,231.655304,36.88369,513.128235,13.391604,46.290432,573.010315,375.677521,557.932495,73.868584,36.168152,524.482483,62.67181,118.28038,189.868515,96.475739,160.497849,82.652527,121.553841,218.625748,29.430508,190.444565,-11.026649,44.98431,145.887863,173.526199,80.928635,572.220947,,,,231.655304,36.88369,513.128235,83.383087,533.082153,627.466003,607.92981,505.144775,392.565491,263.416809,561.452271,594.652039,118.765778,317.726807,628.022339,13.391604,46.290432,573.010315,160.497849,82.652527,121.553841,357.261902,625.005554,215.991135,218.625748,29.430508,190.444565,36.168152,524.482483,62.67181,,,,375.677521,557.932495,73.868584,118.28038,189.868515,96.475739,-11.026649,44.98431,145.887863
