Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
standing up,0.083333,409.625336,504.765442,322.850708,423.194427,513.113281,419.485077,98.066689,531.227478,538.092102,185.118256,56.939304,551.09375,29.224201,20.868923,545.562195,396.056213,496.417664,226.216339,63.449413,511.540009,130.050781,184.201752,44.570713,122.641022,26.674271,16.030512,124.916679,,,,615.345276,510.513306,380.872437,,,,359.395996,624.877502,208.27507,277.104645,562.799744,584.224609,96.370506,537.50238,617.925537,125.467819,320.813416,620.072205,170.174454,79.74395,566.880493,225.879868,33.685169,507.218475,9.07736,47.174992,575.511169,387.676056,567.597046,64.658195,50.582325,527.007019,34.481838,139.399048,191.195633,72.521202,179.79187,83.52195,100.271828,225.085892,28.918406,178.548523,8.833071,46.038471,89.678299,170.174454,79.74395,566.880493,,,,225.879868,33.685169,507.218475,96.370506,537.50238,617.925537,615.345276,510.513306,380.872437,277.104645,562.799744,584.224609,125.467819,320.813416,620.072205,9.07736,47.174992,575.511169,179.79187,83.52195,100.271828,359.395996,624.877502,208.27507,225.085892,28.918406,178.548523,50.582325,527.007019,34.481838,,,,387.676056,567.597046,64.658195,139.399048,191.195633,72.521202,8.833071,46.038471,89.678299
standing up,0.091667,409.636658,504.763489,322.86731,423.208435,513.110168,419.501343,98.07357,531.169495,538.096741,185.166885,56.889565,551.119568,29.269651,20.837788,545.55835,396.06485,496.416809,226.233276,63.468544,511.568909,130.036026,184.234406,44.599564,122.855927,26.722462,15.969642,125.080498,,,,615.346069,510.502747,380.876648,,,,359.430115,624.863098,208.270706,277.136108,562.723328,584.202271,96.403145,537.434753,617.911011,125.530167,320.638763,619.975464,170.450348,79.639908,566.971802,225.891891,33.643608,507.27887,9.116126,47.143597,575.486206,387.70459,567.576782,64.620689,50.594746,526.989075,34.465149,139.288879,191.336258,72.649101,180.167969,84.123192,102.419762,225.0728,28.834433,178.558365,8.883933,45.869514,89.67762,170.450348,79.639908,566.971802,,,,225.891891,33.643608,507.27887,96.403145,537.434753,617.911011,615.346069,510.502747,380.876648,277.136108,562.723328,584.202271,125.530167,320.638763,619.975464,9.116126,47.143597,575.486206,180.167969,84.123192,102.419762,359.430115,624.863098,208.270706,225.0728,28.834433,178.558365,50.594746,526.989075,34.465149,,,,387.70459,567.576782,64.620689,139.288879,191.336258,72.649101,8.883933,45.869514,89.67762
standing up,0.1,409.643951,504.768799,322.827515,423.204437,513.111084,419.463501,98.072647,531.210815,538.061462,185.134293,56.925148,551.088562,29.23797,20.868399,545.531555,396.083435,496.426453,226.191513,63.47868,511.538391,130.017075,184.202972,44.561802,122.610939,26.678324,16.006865,124.897568,,,,615.354553,510.502045,380.868713,,,,359.456238,624.88623,208.263367,277.111694,562.789551,584.175964,96.384102,537.48645,617.885498,125.474739,320.779724,620.029785,170.181412,79.714828,566.838806,225.892532,33.671921,507.227295,9.092686,47.18306,575.47522,387.700104,567.557556,64.608917,50.591705,526.991821,34.45578,139.399338,191.176025,72.521049,179.820374,83.50515,100.264206,225.078888,28.938148,178.506714,8.844844,46.016949,89.653313,170.181412,79.714828,566.838806,,,,225.892532,33.671921,507.227295,96.384102,537.48645,617.885498,615.354553,510.502045,380.868713,277.111694,562.789551,584.175964,125.474739,320.779724,620.029785,9.092686,47.18306,575.47522,179.820374,83.50515,100.264206,359.456238,624.88623,208.263367,225.078888,28.938148,178.506714,50.591705,526.991821,34.45578,,,,387.700104,567.557556,64.608917,139.399338,191.176025,72.521049,8.844844,46.016949,89.653313
standing up,0.108333,409.65155,504.771881,322.854309,423.214355,513.113159,419.490082,98.078041,531.171936,538.081665,185.163971,56.890934,551.11261,29.261887,20.861845,545.539368,396.088745,496.430664,226.218552,63.487141,511.620758,130.045685,184.2173,44.643166,122.803612,26.707634,16.002737,125.049751,,,,615.374207,510.474976,380.897034,,,,359.486511,624.888794,208.246811,277.125519,562.731201,584.192322,96.386116,537.419983,617.893982,125.497757,320.668518,620.00824,170.351547,79.669868,566.966309,225.906509,33.6278,507.254669,9.111109,47.186462,575.481445,387.703552,567.527039,64.615166,50.595684,526.993408,34.470253,139.313263,191.341019,72.704208,179.975189,84.279205,102.376862,225.085815,28.893604,178.4823,8.866822,45.92099,89.641098,170.351547,79.669868,566.966309,,,,225.906509,33.6278,507.254669,96.386116,537.419983,617.893982,615.374207,510.474976,380.897034,277.125519,562.731201,584.192322,125.497757,320.668518,620.00824,9.111109,47.186462,575.481445,179.975189,84.279205,102.376862,359.486511,624.888794,208.246811,225.085815,28.893604,178.4823,50.595684,526.993408,34.470253,,,,387.703552,567.527039,64.615166,139.313263,191.341019,72.704208,8.866822,45.92099,89.641098
standing up,0.116667,409.677307,504.765747,322.830292,423.233124,513.110962,419.466675,98.091278,531.16394,538.043762,185.168442,56.881992,551.100769,29.263765,20.865351,545.520325,396.12149,496.420563,226.193893,63.517807,511.583801,130.024368,184.237732,44.604153,122.749451,26.7355,15.921227,124.975098,,,,615.395874,510.475983,380.884338,,,,359.521729,624.882019,208.224106,277.143372,562.729431,584.152039,96.398186,537.425537,617.847351,125.513626,320.677673,619.970093,170.302444,79.6408,566.854553,225.906555,33.624977,507.258728,9.118269,47.19347,575.459229,387.739227,567.534119,64.575714,50.608704,527.011719,34.493061,139.440277,191.177338,72.57074,180.012222,84.014221,101.945618,225.0914,28.906092,178.45694,8.881957,45.839451,89.582642,170.302444,79.6408,566.854553,,,,225.906555,33.624977,507.258728,96.398186,537.425537,617.847351,615.395874,510.475983,380.884338,277.143372,562.729431,584.152039,125.513626,320.677673,619.970093,9.118269,47.19347,575.459229,180.012222,84.014221,101.945618,359.521729,624.882019,208.224106,225.0914,28.906092,178.45694,50.608704,527.011719,34.493061,,,,387.739227,567.534119,64.575714,139.440277,191.177338,72.57074,8.881957,45.839451,89.582642
standing up,0.125,409.690552,504.751099,322.819214,423.236633,513.093262,419.457275,98.099289,531.171326,538.043579,185.164932,56.887062,551.093079,29.256418,20.884451,545.527588,396.14447,496.408936,226.181152,63.521149,511.547974,130.075668,184.193161,44.560074,122.539551,26.673243,15.981328,124.854149,,,,615.409729,510.45163,380.904907,,,,359.551727,624.868713,208.237564,277.121552,562.750549,584.18811,96.365974,537.421204,617.864258,125.46553,320.747711,620.034729,170.207901,79.704117,566.893738,225.923553,33.607845,507.213837,9.116261,47.225365,575.482422,387.737732,567.527527,64.57692,50.613792,527.025757,34.51511,139.313538,191.36615,72.671486,179.78212,83.408218,100.016785,225.101318,28.916796,178.443817,8.828626,46.000343,89.624176,170.207901,79.704117,566.893738,,,,225.923553,33.607845,507.213837,96.365974,537.421204,617.864258,615.409729,510.45163,380.904907,277.121552,562.750549,584.18811,125.46553,320.747711,620.034729,9.116261,47.225365,575.482422,179.78212,83.408218,100.016785,359.551727,624.868713,208.237564,225.101318,28.916796,178.443817,50.613792,527.025757,34.51511,,,,387.737732,567.527527,64.57692,139.313538,191.36615,72.671486,8.828626,46.000343,89.624176
standing up,0.133333,409.715179,504.752289,322.832245,423.262543,513.097168,419.469879,98.111954,531.115051,538.028931,185.201538,56.835892,551.104431,29.290468,20.847462,545.519409,396.167816,496.407379,226.194626,63.557236,511.571228,130.04866,184.248123,44.584007,122.771561,26.73842,15.944741,125.030983,,,,615.421265,510.443451,380.899963,,,,359.588531,624.866455,208.206253,277.166443,562.68103,584.161499,96.401306,537.354248,617.829468,125.530914,320.604401,619.941223,170.432144,79.613091,566.914246,225.923203,33.56601,507.268188,9.143015,47.176979,575.451477,387.791046,567.550964,64.55442,50.62669,527.023376,34.546032,139.422272,191.214401,72.615326,180.145538,84.178314,102.306824,225.106796,28.820889,178.481461,8.878868,45.86475,89.626305,170.432144,79.613091,566.914246,,,,225.923203,33.56601,507.268188,96.401306,537.354248,617.829468,615.421265,510.443451,380.899963,277.166443,562.68103,584.161499,125.530914,320.604401,619.941223,9.143015,47.176979,575.451477,180.145538,84.178314,102.306824,359.588531,624.866455,208.206253,225.106796,28.820889,178.481461,50.62669,527.023376,34.546032,,,,387.791046,567.550964,64.55442,139.422272,191.214401,72.615326,8.878868,45.86475,89.626305
standing up,0.141667,409.718536,504.747864,322.829468,423.26001,513.093994,419.467804,98.108826,531.166138,538.016907,185.162567,56.880028,551.078064,29.254883,20.873684,545.515198,396.177094,496.401703,226.191101,63.555748,511.570221,130.083084,184.208267,44.575302,122.666512,26.683226,16.022959,124.959427,,,,615.427795,510.427948,380.904846,,,,359.624054,624.847168,208.233521,277.12616,562.761963,584.173096,96.369606,537.422729,617.820496,125.461937,320.779419,620.032349,170.167374,79.713211,566.839294,225.916855,33.59827,507.196075,9.11797,47.209072,575.472595,387.773773,567.532898,64.583458,50.625282,527.005859,34.559238,139.300385,191.341782,72.64045,179.848923,83.735397,101.025513,225.110229,28.853367,178.485886,8.836149,46.024101,89.630302,170.167374,79.713211,566.839294,,,,225.916855,33.59827,507.196075,96.369606,537.422729,617.820496,615.427795,510.427948,380.904846,277.12616,562.761963,584.173096,125.461937,320.779419,620.032349,9.11797,47.209072,575.472595,179.848923,83.735397,101.025513,359.624054,624.847168,208.233521,225.110229,28.853367,178.485886,50.625282,527.005859,34.559238,,,,387.773773,567.532898,64.583458,139.300385,191.341782,72.64045,8.836149,46.024101,89.630302
standing up,0.15,409.740265,504.728912,322.84848,423.28186,513.076477,419.486694,98.12561,531.106934,538.028503,185.201569,56.825279,551.106079,29.287443,20.84807,545.535095,396.1987,496.381348,226.210236,63.582657,511.485352,130.073593,184.254257,44.493736,122.760506,26.741117,15.871316,124.995384,,,,615.442017,510.407257,380.915955,,,,359.646088,624.846191,208.235229,277.161377,562.674194,584.178955,96.391113,537.330994,617.836243,125.514732,320.620972,619.963684,170.440948,79.624573,566.959839,225.918396,33.549732,507.250366,9.140629,47.186352,575.471619,387.803619,567.541199,64.588776,50.635532,526.976868,34.570599,139.387131,191.247757,72.588135,180.033981,83.804008,101.88253,225.116333,28.720392,178.530991,8.913118,45.788437,89.598976,170.440948,79.624573,566.959839,,,,225.918396,33.549732,507.250366,96.391113,537.330994,617.836243,615.442017,510.407257,380.915955,277.161377,562.674194,584.178955,125.514732,320.620972,619.963684,9.140629,47.186352,575.471619,180.033981,83.804008,101.88253,359.646088,624.846191,208.235229,225.116333,28.720392,178.530991,50.635532,526.976868,34.570599,,,,387.803619,567.541199,64.588776,139.387131,191.247757,72.588135,8.913118,45.788437,89.598976
standing up,0.158333,409.74585,504.72702,322.830231,423.282135,513.070007,419.469574,98.124413,531.141541,538.000854,185.171005,56.854546,551.080139,29.259354,20.865023,545.518494,396.209534,496.384033,226.190887,63.579292,511.402954,130.0905,184.253601,44.415356,122.569099,26.729837,15.854814,124.845665,,,,615.439087,510.401062,380.907776,,,,359.653046,624.85675,208.245544,277.145142,562.71936,584.163452,96.3787,537.384155,617.819214,125.486763,320.713409,619.98645,170.229706,79.655014,566.800964,225.905869,33.594276,507.230347,9.124181,47.200665,575.460083,387.797333,567.532776,64.605133,50.630535,526.944763,34.568295,139.330414,191.292557,72.672462,179.974014,83.197853,99.90934,225.131561,28.728489,178.538406,8.905658,45.861378,89.592545,170.229706,79.655014,566.800964,,,,225.905869,33.594276,507.230347,96.3787,537.384155,617.819214,615.439087,510.401062,380.907776,277.145142,562.71936,584.163452,125.486763,320.713409,619.98645,9.124181,47.200665,575.460083,179.974014,83.197853,99.90934,359.653046,624.85675,208.245544,225.131561,28.728489,178.538406,50.630535,526.944763,34.568295,,,,387.797333,567.532776,64.605133,139.330414,191.292557,72.672462,8.905658,45.861378,89.592545
standing up,0.166667,409.728943,504.742035,322.881287,423.276062,513.080017,419.519501,98.115326,531.14032,538.043945,185.172485,56.854336,551.085938,29.259741,20.86985,545.522339,396.181824,496.404022,226.243042,63.567818,511.504883,130.099182,184.263321,44.518768,122.82972,26.742697,15.936069,125.044258,,,,615.446045,510.374664,380.928894,,,,359.647736,624.866821,208.276688,277.130005,562.705933,584.216675,96.359673,537.358887,617.858459,125.479744,320.692413,620.016663,170.283279,79.657639,566.898193,225.913712,33.584297,507.220734,9.115334,47.20676,575.469116,387.774567,567.517578,64.636253,50.627136,526.90802,34.565796,139.40657,191.167419,72.619133,179.947327,84.375481,102.545372,225.145218,28.68803,178.54364,8.897243,45.873642,89.60305,170.283279,79.657639,566.898193,,,,225.913712,33.584297,507.220734,96.359673,537.358887,617.858459,615.446045,510.374664,380.928894,277.130005,562.705933,584.216675,125.479744,320.692413,620.016663,9.115334,47.20676,575.469116,179.947327,84.375481,102.545372,359.647736,624.866821,208.276688,225.145218,28.68803,178.54364,50.627136,526.90802,34.565796,,,,387.774567,567.517578,64.636253,139.40657,191.167419,72.619133,8.897243,45.873642,89.60305
standing up,0.175,409.722626,504.738678,322.889832,423.273926,513.078857,419.527344,98.108231,531.123901,538.041016,185.176407,56.839882,551.084045,29.264673,20.852629,545.509399,396.171326,496.398499,226.252319,63.557922,511.518829,130.109161,184.306808,44.545055,122.932205,26.795536,15.906408,125.090149,,,,615.429993,510.362518,380.93396,,,,359.653534,624.867554,208.266357,277.155334,562.671021,584.190735,96.385468,537.352295,617.848877,125.513611,320.617584,619.95752,170.373596,79.611214,566.859619,225.897583,33.591625,507.25119,9.114998,47.177917,575.439026,387.773499,567.52301,64.628586,50.623917,526.879822,34.544315,139.387283,191.209137,72.741135,180.247757,84.612411,102.997787,225.141479,28.663157,178.55455,8.932561,45.77977,89.594048,170.373596,79.611214,566.859619,,,,225.897583,33.591625,507.25119,96.385468,537.352295,617.848877,615.429993,510.362518,380.93396,277.155334,562.671021,584.190735,125.513611,320.617584,619.95752,9.114998,47.177917,575.439026,180.247757,84.612411,102.997787,359.653534,624.867554,208.266357,225.141479,28.663157,178.55455,50.623917,526.879822,34.544315,,,,387.773499,567.52301,64.628586,139.387283,191.209137,72.741135,8.932561,45.77977,89.594048
standing up,0.183333,409.715973,504.714142,322.867767,423.256195,513.053589,419.506836,98.101257,531.17334,538.038147,185.146927,56.884975,551.069763,29.2404,20.872444,545.512634,396.175781,496.374695,226.228699,63.551933,511.379425,130.103806,184.262909,44.401497,122.573151,26.726112,15.910305,124.817696,,,,615.441467,510.344086,380.948975,,,,359.641083,624.85614,208.291718,277.11676,562.731567,584.23053,96.350815,537.410767,617.870728,125.446793,320.7724,620.064148,170.167099,79.711548,566.851074,225.905304,33.636265,507.200134,9.095422,47.198624,575.45343,387.730194,567.47644,64.662895,50.607605,526.879395,34.522392,139.424576,191.106003,72.590179,179.954086,83.216843,99.792107,225.136276,28.726948,178.514801,8.87163,45.936497,89.594879,170.167099,79.711548,566.851074,,,,225.905304,33.636265,507.200134,96.350815,537.410767,617.870728,615.441467,510.344086,380.948975,277.11676,562.731567,584.23053,125.446793,320.7724,620.064148,9.095422,47.198624,575.45343,179.954086,83.216843,99.792107,359.641083,624.85614,208.291718,225.136276,28.726948,178.514801,50.607605,526.879395,34.522392,,,,387.730194,567.47644,64.662895,139.424576,191.106003,72.590179,8.87163,45.936497,89.594879
