Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
standing up,0,398.350586,507.056,317.034607,413.508423,515.463928,413.427307,90.240028,527.29425,537.771362,200.730682,57.764828,543.268494,44.475765,22.912931,541.176636,383.19278,498.648041,220.641907,47.704281,516.931152,135.688858,148.87088,45.337677,127.867729,-7.801503,16.783461,144.391739,,,,604.832703,516.1698,371.260345,,,,343.649841,626.33783,203.050949,270.817871,558.890747,580.820129,91.186501,531.914795,616.671814,129.822021,319.478821,616.017883,184.618286,80.352562,560.499146,240.667786,34.778885,498.882355,23.913157,49.992985,571.390076,370.160858,570.503601,58.587833,31.231211,532.765381,40.529575,106.494263,191.697937,78.889526,145.450729,85.879616,107.769073,194.590836,29.575653,180.496384,-27.921354,46.577831,109.66021,184.618286,80.352562,560.499146,,,,240.667786,34.778885,498.882355,91.186501,531.914795,616.671814,604.832703,516.1698,371.260345,270.817871,558.890747,580.820129,129.822021,319.478821,616.017883,23.913157,49.992985,571.390076,145.450729,85.879616,107.769073,343.649841,626.33783,203.050949,194.590836,29.575653,180.496384,31.231211,532.765381,40.529575,,,,370.160858,570.503601,58.587833,106.494263,191.697937,78.889526,-27.921354,46.577831,109.66021
standing up,0.008333,398.375183,507.062378,317.015961,413.546051,515.47467,413.406158,90.275139,527.404297,537.733704,200.749374,57.870777,543.213013,44.466869,23.144207,541.100891,383.204315,498.650085,220.625732,47.699333,517.015198,135.756104,148.819458,45.413166,127.85247,-7.842958,16.809671,144.385544,,,,604.895813,516.157837,371.225037,,,,343.617554,626.320618,203.013718,270.829498,558.985107,580.830444,91.217041,531.992004,616.638123,129.907181,319.635071,615.984131,184.447433,80.492928,560.321716,240.645996,34.856625,498.878723,23.978338,50.240597,571.29718,370.1633,570.50293,58.617626,31.259932,532.771057,40.596386,106.521065,191.715439,78.91452,144.960785,86.163467,107.790268,194.554749,29.676046,180.46373,-27.89443,46.593586,109.655228,184.447433,80.492928,560.321716,,,,240.645996,34.856625,498.878723,91.217041,531.992004,616.638123,604.895813,516.157837,371.225037,270.829498,558.985107,580.830444,129.907181,319.635071,615.984131,23.978338,50.240597,571.29718,144.960785,86.163467,107.790268,343.617554,626.320618,203.013718,194.554749,29.676046,180.46373,31.259932,532.771057,40.596386,,,,370.1633,570.50293,58.617626,106.521065,191.715439,78.91452,-27.89443,46.593586,109.655228
standing up,0.016667,398.430359,507.006165,316.978729,413.598236,515.425354,413.368835,90.329735,527.292297,537.708862,200.85231,57.770191,543.188416,44.540806,23.175697,541.053589,383.262451,498.586945,220.588638,47.746033,516.8927,135.751221,148.899521,45.298309,127.815918,-7.778674,16.809437,144.397232,,,,604.934998,516.120178,371.236755,,,,343.60498,626.308716,202.910904,270.946594,558.883728,580.802124,91.318153,531.919922,616.568542,130.029938,319.485382,615.879028,184.694931,80.396759,560.455322,240.706543,34.700108,498.856293,24.045832,50.299038,571.229553,370.196594,570.534241,58.598545,31.30072,532.773132,40.651634,106.652969,191.656281,78.893929,145.246567,85.770569,107.722343,194.654007,29.508396,180.425873,-27.897131,46.629307,109.676384,184.694931,80.396759,560.455322,,,,240.706543,34.700108,498.856293,91.318153,531.919922,616.568542,604.934998,516.120178,371.236755,270.946594,558.883728,580.802124,130.029938,319.485382,615.879028,24.045832,50.299038,571.229553,145.246567,85.770569,107.722343,343.60498,626.308716,202.910904,194.654007,29.508396,180.425873,31.30072,532.773132,40.651634,,,,370.196594,570.534241,58.598545,106.652969,191.656281,78.893929,-27.897131,46.629307,109.676384
standing up,0.025,398.462433,506.996857,316.950165,413.634613,515.416443,413.339569,90.36499,527.295776,537.675415,200.861328,57.766945,543.111389,44.534504,23.243122,540.956482,383.290253,498.577332,220.560791,47.761379,516.924133,135.781464,148.905579,45.329063,127.766312,-7.770524,16.839821,144.367279,,,,604.995056,516.10907,371.217926,,,,343.566132,626.295349,202.855591,271.00061,558.886353,580.802734,91.380684,531.918701,616.49353,130.122803,319.506805,615.788025,184.547562,80.391701,560.240662,240.693954,34.697166,498.80722,24.068954,50.377903,571.125183,370.244141,570.497864,58.677044,31.335178,532.792725,40.714931,106.703079,191.633408,78.887924,145.129669,85.968513,107.687157,194.657791,29.561428,180.356522,-27.883888,46.663361,109.650307,184.547562,80.391701,560.240662,,,,240.693954,34.697166,498.80722,91.380684,531.918701,616.49353,604.995056,516.10907,371.217926,271.00061,558.886353,580.802734,130.122803,319.506805,615.788025,24.068954,50.377903,571.125183,145.129669,85.968513,107.687157,343.566132,626.295349,202.855591,194.657791,29.561428,180.356522,31.335178,532.792725,40.714931,,,,370.244141,570.497864,58.677044,106.703079,191.633408,78.887924,-27.883888,46.663361,109.650307
standing up,0.033333,398.504272,506.961945,316.938812,413.67276,515.392883,413.32785,90.403885,527.2901,537.664185,200.860016,57.751835,543.100281,44.521675,23.28027,540.942078,383.335815,498.531006,220.54982,47.797829,516.94519,135.821228,148.897232,45.341431,127.754601,-7.778868,16.853697,144.358078,,,,605.038696,516.072449,371.238373,,,,343.574615,626.269409,202.776352,271.056305,558.840942,580.850952,91.428101,531.867676,616.471375,130.190277,319.456268,615.736694,184.599731,80.422974,560.301636,240.679367,34.662571,498.810425,24.065186,50.416939,571.105591,370.283844,570.506165,58.689182,31.382389,532.823608,40.794624,106.759888,191.619095,78.898331,145.106552,85.942116,107.628242,194.645706,29.55501,180.352676,-27.882038,46.67849,109.651459,184.599731,80.422974,560.301636,,,,240.679367,34.662571,498.810425,91.428101,531.867676,616.471375,605.038696,516.072449,371.238373,271.056305,558.840942,580.850952,130.190277,319.456268,615.736694,24.065186,50.416939,571.105591,145.106552,85.942116,107.628242,343.574615,626.269409,202.776352,194.645706,29.55501,180.352676,31.382389,532.823608,40.794624,,,,370.283844,570.506165,58.689182,106.759888,191.619095,78.898331,-27.882038,46.67849,109.651459
standing up,0.041667,398.56073,506.935059,316.896301,413.729767,515.366943,413.285126,90.464767,527.20343,537.63739,200.90419,57.660908,543.042786,44.556705,23.230389,540.887695,383.391693,498.503143,220.507446,47.8428,516.9021,135.818192,148.954575,45.301796,127.702248,-7.730037,16.875048,144.330017,,,,605.074646,516.078735,371.206055,,,,343.58551,626.244141,202.715744,271.184937,558.737,580.826477,91.532982,531.793213,616.375793,130.288528,319.313751,615.59314,184.67514,80.255211,560.230774,240.730637,34.558521,498.741913,24.086555,50.374519,571.060913,370.323059,570.549866,58.674095,31.446058,532.877075,40.846268,106.82695,191.627396,78.860039,145.388779,85.746239,107.574638,194.721939,29.46917,180.297821,-27.885412,46.721664,109.623085,184.67514,80.255211,560.230774,,,,240.730637,34.558521,498.741913,91.532982,531.793213,616.375793,605.074646,516.078735,371.206055,271.184937,558.737,580.826477,130.288528,319.313751,615.59314,24.086555,50.374519,571.060913,145.388779,85.746239,107.574638,343.58551,626.244141,202.715744,194.721939,29.46917,180.297821,31.446058,532.877075,40.846268,,,,370.323059,570.549866,58.674095,106.82695,191.627396,78.860039,-27.885412,46.721664,109.623085
standing up,0.05,398.589081,506.934479,316.874725,413.754517,515.381165,413.262787,90.490311,527.269287,537.612122,200.86676,57.711838,543.016174,44.520004,23.276306,540.888184,383.423615,498.487793,220.486633,47.864586,517.019165,135.866913,148.910583,45.405655,127.697128,-7.764191,16.906609,144.293655,,,,605.122925,516.067871,371.197754,,,,343.587799,626.216064,202.634552,271.172516,558.78009,580.899414,91.528694,531.80249,616.376282,130.301895,319.42099,615.5802,184.545288,80.382301,560.138,240.680832,34.628014,498.740112,24.073153,50.41539,571.065186,370.370941,570.556396,58.720253,31.499981,532.933411,40.90062,106.848289,191.641403,78.904671,145.029831,86.088379,107.598763,194.652222,29.614046,180.283875,-27.857016,46.72509,109.590385,184.545288,80.382301,560.138,,,,240.680832,34.628014,498.740112,91.528694,531.80249,616.376282,605.122925,516.067871,371.197754,271.172516,558.78009,580.899414,130.301895,319.42099,615.5802,24.073153,50.41539,571.065186,145.029831,86.088379,107.598763,343.587799,626.216064,202.634552,194.652222,29.614046,180.283875,31.499981,532.933411,40.90062,,,,370.370941,570.556396,58.720253,106.848289,191.641403,78.904671,-27.857016,46.72509,109.590385
standing up,0.058333,398.655334,506.887909,316.836151,413.812164,515.343994,413.224762,90.545151,527.127258,537.576233,200.924515,57.570667,542.987671,44.574677,23.150158,540.850037,383.498505,498.431885,220.447556,47.934353,516.928345,135.84053,148.998672,45.31884,127.668976,-7.689104,16.899284,144.278549,,,,605.147034,516.060242,371.1922,,,,343.616669,626.190369,202.552704,271.287323,558.672974,580.878296,91.624199,531.683533,616.303345,130.389587,319.22287,615.454773,184.770233,80.196686,560.240051,240.733551,34.482487,498.702301,24.086111,50.292263,571.017456,370.434937,570.601501,58.710693,31.570618,532.988159,40.918438,106.96109,191.644806,78.863411,145.437057,85.706017,107.55349,194.74472,29.479034,180.259537,-27.857691,46.734303,109.581856,184.770233,80.196686,560.240051,,,,240.733551,34.482487,498.702301,91.624199,531.683533,616.303345,605.147034,516.060242,371.1922,271.287323,558.672974,580.878296,130.389587,319.22287,615.454773,24.086111,50.292263,571.017456,145.437057,85.706017,107.55349,343.616669,626.190369,202.552704,194.74472,29.479034,180.259537,31.570618,532.988159,40.918438,,,,370.434937,570.601501,58.710693,106.96109,191.644806,78.863411,-27.857691,46.734303,109.581856
standing up,0.066667,398.664368,506.908356,316.818359,413.81897,515.374817,413.206421,90.551407,527.229187,537.550415,200.864243,57.656586,542.940308,44.522942,23.197252,540.800781,383.509766,498.441864,220.430283,47.937752,517.071289,135.883163,148.946762,45.450806,127.659767,-7.722989,16.914062,144.239136,,,,605.185242,516.06073,371.176941,,,,343.61261,626.168518,202.49501,271.262115,558.741089,580.923401,91.601105,531.744568,616.297363,130.395935,319.385132,615.432129,184.530197,80.292091,560.027466,240.700851,34.589725,498.677399,24.054628,50.323902,570.981018,370.465607,570.613525,58.776981,31.612858,533.054626,40.953312,106.920593,191.730759,78.873138,145.111954,86.078278,107.594376,194.689362,29.658079,180.240662,-27.836311,46.714893,109.538109,184.530197,80.292091,560.027466,,,,240.700851,34.589725,498.677399,91.601105,531.744568,616.297363,605.185242,516.06073,371.176941,271.262115,558.741089,580.923401,130.395935,319.385132,615.432129,24.054628,50.323902,570.981018,145.111954,86.078278,107.594376,343.61261,626.168518,202.49501,194.689362,29.658079,180.240662,31.612858,533.054626,40.953312,,,,370.465607,570.613525,58.776981,106.920593,191.730759,78.873138,-27.836311,46.714893,109.538109
standing up,0.075,398.682251,506.870331,316.824951,413.830994,515.356384,413.212189,90.559006,527.221558,537.542969,200.847137,57.643951,542.984497,44.516773,23.137995,540.80072,383.533478,498.384308,220.437698,47.966362,517.057434,135.881638,148.959778,45.433762,127.656013,-7.707313,16.877424,144.22583,,,,605.190613,516.041443,371.196472,,,,343.614227,626.114807,202.453537,271.29248,558.726685,580.949097,91.613037,531.734009,616.293945,130.420441,319.335907,615.410095,184.652908,80.31221,560.197266,240.685989,34.59827,498.722778,24.012978,50.251873,570.95636,370.506256,570.645569,58.794594,31.655811,533.115356,40.981407,106.95742,191.737045,78.862427,145.267029,85.903816,107.536087,194.695007,29.645958,180.250565,-27.84877,46.676964,109.528099,184.652908,80.31221,560.197266,,,,240.685989,34.59827,498.722778,91.613037,531.734009,616.293945,605.190613,516.041443,371.196472,271.29248,558.726685,580.949097,130.420441,319.335907,615.410095,24.012978,50.251873,570.95636,145.267029,85.903816,107.536087,343.614227,626.114807,202.453537,194.695007,29.645958,180.250565,31.655811,533.115356,40.981407,,,,370.506256,570.645569,58.794594,106.95742,191.737045,78.862427,-27.84877,46.676964,109.528099
