Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,
walking,0,-126.949059,911.295105,1966.59021,-224.5103,912.614807,1958.100586,-215.88295,566.162415,1958.201782,-212.537537,92.98909,2051.967773,-247.154419,24.939999,1911.235474,-29.387817,909.975403,1975.079834,-3.023017,564.749817,1990.176514,28.426201,87.68821,2054.359375,76.427177,26.385979,1914.457397,-204.497101,981.312012,1826.857544,,,,,,,-4.237267,984.108704,1841.512451,-308.884247,719.686462,1901.720825,-275.628265,548.811707,1914.40918,-289.149048,338.680756,2010.69165,-251.536072,84.708267,2044.356323,-190.762436,45.160519,2094.311035,-261.231598,50.642387,1883.832764,108.75238,876.142456,1953.242432,71.500778,554.726135,1940.162598,82.895691,220.342834,2046.264893,73.740791,94.721344,2060.751465,1.514635,29.779524,2102.151367,81.878708,60.380211,1884.207153,-251.536072,84.708267,2044.356323,-204.497101,981.312012,1826.857544,-190.762436,45.160519,2094.311035,-275.628265,548.811707,1914.40918,,,,-308.884247,719.686462,1901.720825,-289.149048,338.680756,2010.69165,-261.231598,50.642387,1883.832764,73.740791,94.721344,2060.751465,-4.237267,984.108704,1841.512451,1.514635,29.779524,2102.151367,71.500778,554.726135,1940.162598,,,,108.75238,876.142456,1953.242432,82.895691,220.342834,2046.264893,81.878708,60.380211,1884.207153,,,
walking,0.008333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walking,0.016667,-128.674362,910.943665,1964.786133,-226.307861,912.234314,1957.168701,-217.136658,565.799683,1955.531616,-212.792526,92.999634,2051.12207,-247.365829,24.179869,1910.754028,-31.040863,909.653076,1972.403687,-4.114239,564.518494,1988.554077,28.447824,87.691246,2053.912842,76.096077,26.094887,1914.019531,-207.518784,981.192383,1825.915527,,,,,,,-7.104816,983.583191,1838.272461,-311.05127,719.461731,1900.480957,-277.444336,548.256958,1911.97229,-289.523468,338.286896,2008.976929,-251.549118,84.744041,2043.577637,-190.97641,45.425022,2094.05957,-261.513367,49.587639,1882.901001,107.00547,875.815796,1949.519531,69.843163,554.445923,1938.519287,82.535797,220.436996,2045.589966,73.473358,94.820351,2060.296143,1.542046,29.953129,2101.959473,81.696907,59.969971,1883.281494,-251.549118,84.744041,2043.577637,-207.518784,981.192383,1825.915527,-190.97641,45.425022,2094.05957,-277.444336,548.256958,1911.97229,,,,-311.05127,719.461731,1900.480957,-289.523468,338.286896,2008.976929,-261.513367,49.587639,1882.901001,73.473358,94.820351,2060.296143,-7.104816,983.583191,1838.272461,1.542046,29.953129,2101.959473,69.843163,554.445923,1938.519287,,,,107.00547,875.815796,1949.519531,82.535797,220.436996,2045.589966,81.696907,59.969971,1883.281494,,,
walking,0.025,-129.553467,910.76532,1963.769165,-227.229706,912.050354,1956.71936,-217.840622,565.629272,1953.896484,-212.802673,93.090324,2050.735596,-247.435989,23.774519,1910.626831,-31.877228,909.480225,1970.81897,-4.746059,564.403198,1987.833008,28.385098,87.665352,2053.556885,75.923454,25.74543,1913.769165,-209.163437,981.153259,1825.214233,,,,,,,-8.660145,983.253784,1836.529663,-312.001129,719.255798,1900.060791,-278.400146,548.063354,1911.301758,-289.76123,338.182648,2008.562134,-251.494385,84.819633,2043.206909,-190.965958,45.537376,2093.904297,-261.591461,49.117584,1882.677124,105.826942,875.702332,1947.203857,69.000023,554.276794,1937.836792,82.278236,220.482071,2045.156494,73.2379,94.883942,2060.028564,1.404427,30.202965,2101.569336,81.637688,59.561142,1882.9823,-251.494385,84.819633,2043.206909,-209.163437,981.153259,1825.214233,-190.965958,45.537376,2093.904297,-278.400146,548.063354,1911.301758,,,,-312.001129,719.255798,1900.060791,-289.76123,338.182648,2008.562134,-261.591461,49.117584,1882.677124,73.2379,94.883942,2060.028564,-8.660145,983.253784,1836.529663,1.404427,30.202965,2101.569336,69.000023,554.276794,1937.836792,,,,105.826942,875.702332,1947.203857,82.278236,220.482071,2045.156494,81.637688,59.561142,1882.9823,,,
walking,0.033333,-130.424911,910.627014,1962.775635,-228.13887,911.903625,1956.267944,-218.559082,565.495056,1952.651245,-212.708633,93.177231,2050.518066,-247.535416,23.590126,1910.591797,-32.710968,909.350403,1969.283203,-5.389724,564.335693,1987.231323,28.309521,87.662964,2053.138428,75.721313,25.358118,1913.478638,-210.817368,981.043457,1824.417847,,,,,,,-10.205854,982.908813,1834.820679,-312.967621,719.19635,1899.890015,-279.340637,547.940186,1911.061768,-289.97464,338.067017,2008.5271,-251.437134,84.863342,2043.067505,-190.833359,45.627449,2093.714355,-261.721008,48.921108,1882.666138,104.705338,875.584106,1945.19812,68.057983,554.097534,1937.209351,81.867203,220.526291,2044.740723,72.997017,94.984215,2059.694336,1.280292,30.431427,2101.241699,81.555557,59.066483,1882.471924,-251.437134,84.863342,2043.067505,-210.817368,981.043457,1824.417847,-190.833359,45.627449,2093.714355,-279.340637,547.940186,1911.061768,,,,-312.967621,719.19635,1899.890015,-289.97464,338.067017,2008.5271,-261.721008,48.921108,1882.666138,72.997017,94.984215,2059.694336,-10.205854,982.908813,1834.820679,1.280292,30.431427,2101.241699,68.057983,554.097534,1937.209351,,,,104.705338,875.584106,1945.19812,81.867203,220.526291,2044.740723,81.555557,59.066483,1882.471924,,,
walking,0.041667,-131.420731,910.518188,1961.846558,-229.167435,911.794067,1955.849854,-219.372101,565.396667,1951.776489,-212.557922,93.253761,2050.421631,-247.558563,23.57646,1910.583618,-33.674038,909.242249,1967.843262,-6.158564,564.294922,1986.762939,28.132442,87.683022,2052.804443,75.443169,24.826326,1913.357788,-212.569244,981.010864,1823.539307,,,,,,,-11.881413,982.671448,1833.349487,-314.254944,719.055786,1900.114868,-280.328552,547.735718,1911.29895,-290.186676,338.142639,2008.776245,-251.420792,84.892609,2043.146118,-190.624329,45.760815,2093.541504,-261.75238,48.921173,1882.691284,103.504822,875.433167,1942.981323,66.959969,553.934143,1936.540894,81.256088,220.533096,2044.495361,72.649162,95.16098,2059.346191,1.121984,30.523355,2101.032715,81.362396,58.296967,1882.208984,-251.420792,84.892609,2043.146118,-212.569244,981.010864,1823.539307,-190.624329,45.760815,2093.541504,-280.328552,547.735718,1911.29895,,,,-314.254944,719.055786,1900.114868,-290.186676,338.142639,2008.776245,-261.75238,48.921173,1882.691284,72.649162,95.16098,2059.346191,-11.881413,982.671448,1833.349487,1.121984,30.523355,2101.032715,66.959969,553.934143,1936.540894,,,,103.504822,875.433167,1942.981323,81.256088,220.533096,2044.495361,81.362396,58.296967,1882.208984,,,
walking,0.05,-132.180069,910.422729,1960.888062,-229.969025,911.706604,1955.626465,-220.196091,565.323608,1950.430542,-212.23465,93.458145,2050.310059,-247.57608,23.626492,1910.63501,-34.391098,909.138855,1966.149536,-6.919799,564.31958,1987.333496,28.027502,87.634506,2052.496826,75.064384,23.996353,1913.312256,-214.30751,980.883057,1822.662231,,,,,,,-13.642162,982.415039,1831.550659,-315.239807,718.713074,1900.2323,-281.157379,547.717163,1911.588867,-290.407684,338.187317,2009.294067,-251.426376,84.811119,2043.314453,-190.389725,45.914459,2093.355957,-261.769897,48.94828,1882.762817,102.333839,875.269958,1940.697388,65.853348,553.681702,1935.992188,80.687233,220.54509,2044.222412,72.335396,95.422585,2058.993652,0.978,30.604012,2100.817871,81.125137,57.297565,1882.084229,-251.426376,84.811119,2043.314453,-214.30751,980.883057,1822.662231,-190.389725,45.914459,2093.355957,-281.157379,547.717163,1911.588867,,,,-315.239807,718.713074,1900.2323,-290.407684,338.187317,2009.294067,-261.769897,48.94828,1882.762817,72.335396,95.422585,2058.993652,-13.642162,982.415039,1831.550659,0.978,30.604012,2100.817871,65.853348,553.681702,1935.992188,,,,102.333839,875.269958,1940.697388,80.687233,220.54509,2044.222412,81.125137,57.297565,1882.084229,,,
walking,0.058333,-133.059494,910.379822,1959.740601,-230.876282,911.696655,1955.035278,-220.926376,565.314758,1950.104492,-212.045685,93.520699,2050.24292,-247.678864,23.656919,1910.657959,-35.242691,909.062988,1964.445923,-7.708225,564.35083,1987.230103,27.745966,87.673393,2052.175049,74.821503,23.155407,1913.40918,-216.059494,980.767944,1821.671997,,,,,,,-15.293815,982.021301,1829.674805,-315.698456,718.768616,1900.04895,-282.067474,547.709839,1912.10376,-290.705383,338.249756,2009.927734,-251.465851,84.775978,2043.499756,-190.160858,46.047634,2093.140625,-261.869415,48.997517,1882.855957,101.246338,875.054382,1938.615356,64.805229,553.490356,1935.400146,80.362625,220.87027,2043.387695,71.925529,95.588516,2058.784912,0.84285,30.672358,2100.731934,80.800018,56.14381,1882.053589,-251.465851,84.775978,2043.499756,-216.059494,980.767944,1821.671997,-190.160858,46.047634,2093.140625,-282.067474,547.709839,1912.10376,,,,-315.698456,718.768616,1900.04895,-290.705383,338.249756,2009.927734,-261.869415,48.997517,1882.855957,71.925529,95.588516,2058.784912,-15.293815,982.021301,1829.674805,0.84285,30.672358,2100.731934,64.805229,553.490356,1935.400146,,,,101.246338,875.054382,1938.615356,80.362625,220.87027,2043.387695,80.800018,56.14381,1882.053589,,,
walking,0.066667,-134.037979,910.311707,1958.445068,-231.878586,911.69281,1954.283691,-221.741394,565.307251,1950.035278,-211.906372,93.544067,2050.230225,-247.74942,23.625589,1910.726562,-36.197395,908.930603,1962.606445,-8.527396,564.324829,1986.792236,27.421,87.691963,2051.792969,74.724998,22.219517,1913.552734,-217.79187,980.609131,1820.572021,,,,,,,-16.964855,981.680542,1827.53479,-316.853851,718.772339,1900.381592,-283.01947,547.639587,1912.741455,-291.059784,338.123901,2010.56665,-251.500763,84.650543,2043.733643,-189.882553,46.169552,2092.969971,-261.971252,48.944172,1883.011841,100.084404,874.76062,1936.366455,63.685612,553.376709,1934.839233,80.057022,221.167465,2042.888184,71.612335,95.739738,2058.606201,0.654713,30.766493,2100.530029,80.607239,54.844418,1882.023438,-251.500763,84.650543,2043.733643,-217.79187,980.609131,1820.572021,-189.882553,46.169552,2092.969971,-283.01947,547.639587,1912.741455,,,,-316.853851,718.772339,1900.381592,-291.059784,338.123901,2010.56665,-261.971252,48.944172,1883.011841,71.612335,95.739738,2058.606201,-16.964855,981.680542,1827.53479,0.654713,30.766493,2100.530029,63.685612,553.376709,1934.839233,,,,100.084404,874.76062,1936.366455,80.057022,221.167465,2042.888184,80.607239,54.844418,1882.023438,,,
walking,0.075,-135.044556,910.265076,1957.155273,-232.904648,911.7052,1953.503906,-222.615494,565.314758,1950.104126,-211.888596,93.545082,2050.176758,-247.824722,23.565456,1910.727783,-37.184479,908.824951,1960.806519,-9.347547,564.3302,1986.344604,27.098831,87.742416,2051.398193,74.645477,21.561779,1913.579346,-219.491943,980.424561,1819.524902,,,,,,,-18.622438,981.321716,1825.424072,-318.159058,718.504822,1900.827148,-283.960938,547.594177,1913.325684,-291.52533,337.975342,2011.049927,-251.556183,84.544495,2043.925293,-189.664307,46.262032,2092.769775,-262.139252,48.859051,1883.116943,99.018646,874.447327,1934.341309,62.570347,553.25293,1934.244751,79.693336,221.492172,2042.392456,71.298294,95.89502,2058.409424,0.478955,30.922514,2100.30127,80.431511,53.954014,1881.866577,-251.556183,84.544495,2043.925293,-219.491943,980.424561,1819.524902,-189.664307,46.262032,2092.769775,-283.960938,547.594177,1913.325684,,,,-318.159058,718.504822,1900.827148,-291.52533,337.975342,2011.049927,-262.139252,48.859051,1883.116943,71.298294,95.89502,2058.409424,-18.622438,981.321716,1825.424072,0.478955,30.922514,2100.30127,62.570347,553.25293,1934.244751,,,,99.018646,874.447327,1934.341309,79.693336,221.492172,2042.392456,80.431511,53.954014,1881.866577,,,
walking,0.083333,-136.126221,910.213074,1955.795776,-234.000076,911.703186,1952.557861,-223.519714,565.310425,1950.110962,-211.993576,93.551788,2050.147217,-247.899475,23.464226,1910.744629,-38.252361,908.722961,1959.033691,-10.262949,564.354309,1986.062988,26.620304,87.805573,2051.156982,74.45047,21.276623,1913.604126,-221.152939,980.167786,1818.331055,,,,,,,-20.273001,980.955994,1823.359253,-319.173401,718.357422,1900.818604,-285.007172,547.507385,1913.834106,-292.043823,337.767273,2011.567139,-251.680557,84.517792,2044.030884,-189.520874,46.443077,2092.638916,-262.349945,48.731766,1883.18396,97.904518,874.078125,1932.31958,61.531887,553.088867,1933.909668,78.617645,221.315552,2043.328247,70.949974,96.062935,2058.184814,0.25473,31.023808,2100.060059,80.143303,53.503345,1881.673828,-251.680557,84.517792,2044.030884,-221.152939,980.167786,1818.331055,-189.520874,46.443077,2092.638916,-285.007172,547.507385,1913.834106,,,,-319.173401,718.357422,1900.818604,-292.043823,337.767273,2011.567139,-262.349945,48.731766,1883.18396,70.949974,96.062935,2058.184814,-20.273001,980.955994,1823.359253,0.25473,31.023808,2100.060059,61.531887,553.088867,1933.909668,,,,97.904518,874.078125,1932.31958,78.617645,221.315552,2043.328247,80.143303,53.503345,1881.673828,,,
walking,0.091667,-137.176544,910.177429,1954.409912,-235.062897,911.71405,1951.597168,-224.43541,565.320251,1950.141602,-212.179764,93.558464,2050.075928,-247.961838,23.338326,1910.70813,-39.290184,908.640747,1957.222656,-11.132751,564.398376,1985.649658,26.203644,87.895599,2050.822266,74.251564,21.07583,1913.486206,-222.763519,979.868408,1817.166626,,,,,,,-21.853443,980.55072,1821.289917,-320.346802,718.332642,1900.868774,-286.180206,547.334045,1914.386353,-292.591278,337.643768,2012.020386,-251.837097,84.417381,2044.075684,-189.468918,46.589825,2092.473877,-262.526917,48.546524,1883.212158,96.722496,873.745483,1930.168945,60.490257,553.006592,1933.185425,77.75042,221.296204,2043.520508,70.594856,96.355598,2057.878174,0.061155,31.208334,2099.776611,79.854576,53.180138,1881.393066,-251.837097,84.417381,2044.075684,-222.763519,979.868408,1817.166626,-189.468918,46.589825,2092.473877,-286.180206,547.334045,1914.386353,,,,-320.346802,718.332642,1900.868774,-292.591278,337.643768,2012.020386,-262.526917,48.546524,1883.212158,70.594856,96.355598,2057.878174,-21.853443,980.55072,1821.289917,0.061155,31.208334,2099.776611,60.490257,553.006592,1933.185425,,,,96.722496,873.745483,1930.168945,77.75042,221.296204,2043.520508,79.854576,53.180138,1881.393066,,,
walking,0.1,-138.179382,910.173279,1952.95752,-236.078079,911.753601,1950.643433,-225.368958,565.359741,1950.089844,-212.426727,93.607635,2049.983398,-247.988205,23.24728,1910.629761,-40.280678,908.593018,1955.271606,-11.96369,564.481384,1985.088989,25.797358,88.046555,2050.512207,74.085609,20.922922,1913.408936,-224.424927,979.586304,1816.103394,,,,,,,-23.461386,980.24646,1818.892212,-321.686432,718.211365,1901.019287,-287.42453,547.279053,1914.652344,-293.208801,337.71991,2012.336548,-252.034698,84.429214,2044.049683,-189.468445,46.753246,2092.335938,-262.662018,48.40218,1883.200195,95.576363,873.534546,1927.993652,59.454082,552.965088,1932.636719,77.069176,221.448807,2043.375488,70.206306,96.726044,2057.562256,-0.144987,31.343269,2099.566895,79.599541,52.872467,1881.162598,-252.034698,84.429214,2044.049683,-224.424927,979.586304,1816.103394,-189.468445,46.753246,2092.335938,-287.42453,547.279053,1914.652344,,,,-321.686432,718.211365,1901.019287,-293.208801,337.71991,2012.336548,-262.662018,48.40218,1883.200195,70.206306,96.726044,2057.562256,-23.461386,980.24646,1818.892212,-0.144987,31.343269,2099.566895,59.454082,552.965088,1932.636719,,,,95.576363,873.534546,1927.993652,77.069176,221.448807,2043.375488,79.599541,52.872467,1881.162598,,,
walking,0.108333,-139.20433,910.133911,1951.52417,-237.112305,911.747803,1949.674561,-226.308807,565.356506,1949.90625,-212.674469,93.648521,2049.916016,-247.928833,23.163914,1910.547241,-41.296356,908.519958,1953.373657,-12.787577,564.551819,1984.628784,25.451887,88.17926,2050.227295,74.022163,20.827181,1913.33606,-226.063309,979.286255,1814.932129,,,,,,,-25.072918,979.811829,1816.732666,-323.07251,718.114197,1901.046387,-288.6633,547.282654,1914.802612,-293.788666,337.640411,2012.654297,-252.202606,84.370575,2044.064575,-189.470978,46.89806,2092.220215,-262.718262,48.27285,1883.185303,94.32518,873.395081,1925.537109,58.476147,552.784424,1932.212891,76.563171,221.839706,2042.95105,69.902924,97.109512,2057.248047,-0.368656,31.431902,2099.370117,79.462517,52.65799,1880.970703,-252.202606,84.370575,2044.064575,-226.063309,979.286255,1814.932129,-189.470978,46.89806,2092.220215,-288.6633,547.282654,1914.802612,,,,-323.07251,718.114197,1901.046387,-293.788666,337.640411,2012.654297,-262.718262,48.27285,1883.185303,69.902924,97.109512,2057.248047,-25.072918,979.811829,1816.732666,-0.368656,31.431902,2099.370117,58.476147,552.784424,1932.212891,,,,94.32518,873.395081,1925.537109,76.563171,221.839706,2042.95105,79.462517,52.65799,1880.970703,,,
walking,0.116667,-140.319427,910.100769,1950.304565,-238.233063,911.740234,1948.807739,-227.291061,565.354492,1949.728027,-213.008484,93.681099,2049.810303,-247.861023,23.125715,1910.376343,-42.405785,908.461243,1951.80127,-13.646513,564.624207,1984.246094,25.025078,88.304131,2049.972656,74.051338,20.824186,1913.306885,-227.779007,979.068726,1813.812378,,,,,,,-26.767637,979.367798,1814.687622,-324.324677,718.122986,1901.020752,-289.922363,547.233826,1914.980103,-294.462708,337.683289,2012.88562,-252.401657,84.415085,2043.995605,-189.58313,47.016285,2092.051025,-262.760101,48.190212,1883.083374,94.209198,872.927429,1925.868774,57.448826,552.635315,1931.529541,75.993698,222.184204,2042.699585,69.52523,97.463333,2057.009277,-0.575862,31.517784,2099.287354,79.377045,52.572041,1880.787598,-252.401657,84.415085,2043.995605,-227.779007,979.068726,1813.812378,-189.58313,47.016285,2092.051025,-289.922363,547.233826,1914.980103,,,,-324.324677,718.122986,1901.020752,-294.462708,337.683289,2012.88562,-262.760101,48.190212,1883.083374,69.52523,97.463333,2057.009277,-26.767637,979.367798,1814.687622,-0.575862,31.517784,2099.287354,57.448826,552.635315,1931.529541,,,,94.209198,872.927429,1925.868774,75.993698,222.184204,2042.699585,79.377045,52.572041,1880.787598,,,
walking,0.125,-141.458771,910.040039,1948.903809,-239.377609,911.715271,1947.85437,-228.273087,565.337097,1949.469849,-213.293549,93.729195,2049.758789,-247.825928,23.121819,1910.271484,-43.539932,908.364746,1949.953247,-14.493052,564.652771,1983.450928,24.662041,88.463005,2049.832031,74.065269,20.88353,1913.351562,-229.522614,978.832642,1812.71936,,,,,,,-28.510132,978.973816,1812.523071,-325.552551,718.033142,1900.947388,-291.083191,547.149902,1915.07666,-295.116058,337.608215,2013.082031,-252.604843,84.396996,2043.9646,-189.645721,47.131332,2091.943115,-262.836151,48.150787,1883.062378,93.014534,872.737183,1923.796997,56.416962,552.575195,1930.577759,75.454865,222.308151,2042.685059,69.212349,97.726562,2056.928223,-0.794104,31.576618,2099.272217,79.356018,52.56345,1880.672729,-252.604843,84.396996,2043.9646,-229.522614,978.832642,1812.71936,-189.645721,47.131332,2091.943115,-291.083191,547.149902,1915.07666,,,,-325.552551,718.033142,1900.947388,-295.116058,337.608215,2013.082031,-262.836151,48.150787,1883.062378,69.212349,97.726562,2056.928223,-28.510132,978.973816,1812.523071,-0.794104,31.576618,2099.272217,56.416962,552.575195,1930.577759,,,,93.014534,872.737183,1923.796997,75.454865,222.308151,2042.685059,79.356018,52.56345,1880.672729,,,
walking,0.133333,-142.559052,909.94458,1947.452393,-240.481186,911.654785,1946.866577,-229.207214,565.285583,1949.099487,-213.543182,93.771156,2049.723145,-247.807144,23.143217,1910.179932,-44.636921,908.234436,1948.038208,-15.289727,564.650513,1982.571777,24.43314,88.614998,2049.717285,74.092278,20.990059,1913.352051,-231.252594,978.543762,1811.500488,,,,,,,-30.237793,978.5849,1810.545166,-326.732788,717.93866,1900.821777,-292.141663,547.127747,1915.012451,-295.69519,337.572845,2013.138794,-252.784317,84.314819,2043.971069,-189.693604,47.217136,2091.848633,-262.919556,48.149715,1883.0625,91.386734,872.64447,1920.499268,55.618095,552.461121,1929.572876,75.3563,222.698242,2041.915649,68.911469,97.945175,2056.862061,-0.977211,31.550196,2099.266846,79.326035,52.602768,1880.567505,-252.784317,84.314819,2043.971069,-231.252594,978.543762,1811.500488,-189.693604,47.217136,2091.848633,-292.141663,547.127747,1915.012451,,,,-326.732788,717.93866,1900.821777,-295.69519,337.572845,2013.138794,-262.919556,48.149715,1883.0625,68.911469,97.945175,2056.862061,-30.237793,978.5849,1810.545166,-0.977211,31.550196,2099.266846,55.618095,552.461121,1929.572876,,,,91.386734,872.64447,1920.499268,75.3563,222.698242,2041.915649,79.326035,52.602768,1880.567505,,,
walking,0.141667,-143.719406,909.84436,1946.031616,-241.642822,911.57196,1945.868774,-230.144547,565.214661,1948.717773,-213.751694,93.805191,2049.716309,-247.782227,23.197859,1910.105469,-45.795998,908.116699,1946.194458,-16.139336,564.657593,1981.691406,24.158176,88.779541,2049.606445,74.044563,21.114796,1913.343872,-232.99733,978.247437,1810.265137,,,,,,,-31.976238,978.259033,1808.683716,-327.941467,717.843384,1900.639282,-293.151184,547.028076,1915.105469,-296.331879,337.516144,2013.115112,-252.94838,84.244881,2044.013916,-189.694748,47.267921,2091.776123,-262.993408,48.185112,1883.077759,89.724098,872.641724,1917.267456,54.732784,552.354431,1928.293091,74.852478,222.894363,2041.779541,68.608818,98.053024,2056.875,-1.210784,31.662903,2099.082031,79.252678,52.650429,1880.471924,-252.94838,84.244881,2044.013916,-232.99733,978.247437,1810.265137,-189.694748,47.267921,2091.776123,-293.151184,547.028076,1915.105469,,,,-327.941467,717.843384,1900.639282,-296.331879,337.516144,2013.115112,-262.993408,48.185112,1883.077759,68.608818,98.053024,2056.875,-31.976238,978.259033,1808.683716,-1.210784,31.662903,2099.082031,54.732784,552.354431,1928.293091,,,,89.724098,872.641724,1917.267456,74.852478,222.894363,2041.779541,79.252678,52.650429,1880.471924,,,
walking,0.15,-144.874161,909.706116,1944.690186,-242.797348,911.428955,1944.956543,-231.046692,565.085144,1948.373779,-213.931107,93.777748,2049.727783,-247.739548,23.198925,1910.048584,-46.950974,907.983276,1944.42395,-16.915737,564.621826,1980.541992,24.030512,88.934181,2049.396973,73.98542,21.161728,1913.213257,-234.757675,977.88855,1809.156738,,,,,,,-33.74976,977.89447,1806.969849,-329.076202,717.658997,1900.459106,-294.050751,546.883667,1915.101196,-296.933044,337.348511,2013.119995,-253.109543,84.114838,2044.067627,-189.691269,47.281185,2091.695312,-263.036194,48.169041,1883.133057,88.085487,872.682007,1914.200439,53.900036,552.274902,1926.525146,74.856178,223.280914,2040.361938,68.396843,98.277962,2056.682129,-1.394362,31.772997,2098.936279,79.166885,52.667282,1880.359985,-253.109543,84.114838,2044.067627,-234.757675,977.88855,1809.156738,-189.691269,47.281185,2091.695312,-294.050751,546.883667,1915.101196,,,,-329.076202,717.658997,1900.459106,-296.933044,337.348511,2013.119995,-263.036194,48.169041,1883.133057,68.396843,98.277962,2056.682129,-33.74976,977.89447,1806.969849,-1.394362,31.772997,2098.936279,53.900036,552.274902,1926.525146,,,,88.085487,872.682007,1914.200439,74.856178,223.280914,2040.361938,79.166885,52.667282,1880.359985,,,
walking,0.158333,-146.019669,909.551453,1943.345581,-243.941666,911.247253,1943.984131,-231.889175,564.918945,1947.880005,-214.043503,93.74559,2049.730225,-247.789215,23.18611,1910.026367,-48.097672,907.855652,1942.706909,-17.669041,564.565552,1979.172363,23.88946,89.09404,2049.143799,73.882668,21.198742,1913.035278,-236.484543,977.54541,1807.932739,,,,,,,-35.455219,977.580627,1805.281738,-330.258606,717.386536,1900.32251,-294.875977,546.668823,1915.003174,-297.579254,337.194031,2013.060059,-253.28511,84.049896,2044.08313,-189.699768,47.297756,2091.629883,-263.098999,48.155571,1883.175537,86.485863,872.694092,1911.257568,53.110733,551.992371,1924.70752,74.819763,223.455261,2039.061768,68.15799,98.398323,2056.564453,-1.570292,31.991169,2098.686279,79.046921,52.699982,1880.208984,-253.28511,84.049896,2044.08313,-236.484543,977.54541,1807.932739,-189.699768,47.297756,2091.629883,-294.875977,546.668823,1915.003174,,,,-330.258606,717.386536,1900.32251,-297.579254,337.194031,2013.060059,-263.098999,48.155571,1883.175537,68.15799,98.398323,2056.564453,-35.455219,977.580627,1805.281738,-1.570292,31.991169,2098.686279,53.110733,551.992371,1924.70752,,,,86.485863,872.694092,1911.257568,74.819763,223.455261,2039.061768,79.046921,52.699982,1880.208984,,,
walking,0.166667,-147.179306,909.362549,1941.961914,-245.098618,911.033508,1942.973022,-232.757706,564.721741,1947.400879,-214.191742,93.687477,2049.764404,-247.818008,23.134403,1910.028198,-49.259991,907.691589,1940.950806,-18.423992,564.460876,1977.632812,23.766649,89.230743,2048.854736,73.824142,21.196178,1912.839355,-238.169556,977.155273,1806.716309,,,,,,,-37.196449,977.188721,1803.631592,-331.38324,717.087463,1900.025146,-295.718658,546.414185,1915.013062,-298.23822,337.016083,2013.004028,-253.444702,83.910118,2044.16272,-189.744751,47.344093,2091.594482,-263.153137,48.098694,1883.245728,85.007858,872.565002,1908.634521,52.35635,551.623047,1922.264404,74.710861,223.515259,2037.807739,68.018555,98.538872,2056.34082,-1.718027,32.250744,2098.367188,78.964157,52.694172,1880.081543,-253.444702,83.910118,2044.16272,-238.169556,977.155273,1806.716309,-189.744751,47.344093,2091.594482,-295.718658,546.414185,1915.013062,,,,-331.38324,717.087463,1900.025146,-298.23822,337.016083,2013.004028,-263.153137,48.098694,1883.245728,68.018555,98.538872,2056.34082,-37.196449,977.188721,1803.631592,-1.718027,32.250744,2098.367188,52.35635,551.623047,1922.264404,,,,85.007858,872.565002,1908.634521,74.710861,223.515259,2037.807739,78.964157,52.694172,1880.081543,,,
walking,0.175,-148.32933,909.165283,1940.637085,-246.244354,910.810181,1942.028442,-233.62326,564.51532,1946.956665,-214.355347,93.615295,2049.807129,-247.841705,23.082346,1910.027222,-50.414303,907.520325,1939.24585,-19.146196,564.34021,1976.034302,23.715445,89.371651,2048.587646,73.784149,21.156631,1912.666748,-239.893112,976.737427,1805.623779,,,,,,,-38.943157,976.874878,1802.006714,-332.435699,716.820007,1899.682373,-296.535828,546.168823,1914.922729,-298.859558,336.888214,2012.995483,-253.615952,83.780083,2044.268799,-189.799362,47.36124,2091.547607,-263.216156,48.051231,1883.325073,83.596001,872.355103,1906.186646,51.678455,551.149292,1919.843872,74.617294,223.516571,2036.635132,67.906982,98.719185,2056.013184,-1.760201,32.543766,2098.172607,78.897919,52.639706,1879.905518,-253.615952,83.780083,2044.268799,-239.893112,976.737427,1805.623779,-189.799362,47.36124,2091.547607,-296.535828,546.168823,1914.922729,,,,-332.435699,716.820007,1899.682373,-298.859558,336.888214,2012.995483,-263.216156,48.051231,1883.325073,67.906982,98.719185,2056.013184,-38.943157,976.874878,1802.006714,-1.760201,32.543766,2098.172607,51.678455,551.149292,1919.843872,,,,83.596001,872.355103,1906.186646,74.617294,223.516571,2036.635132,78.897919,52.639706,1879.905518,,,
