Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
standing up,0.083333,432.411835,506.633881,314.233215,441.881897,513.374817,411.479675,113.401382,527.114258,521.095032,216.71489,56.38221,541.925781,61.972393,20.950832,521.09314,422.941742,499.892944,216.98674,86.516502,512.012146,134.676514,200.229126,43.3923,121.978432,46.360416,14.526267,155.531311,,,,629.70343,526.039124,380.139954,623.417236,517.01062,232.67157,370.454224,625.808655,201.619568,290.417053,556.353638,571.6875,109.238899,530.421753,599.752747,144.524185,320.377625,605.81073,200.884674,79.289062,557.182617,263.226074,33.839535,501.88089,36.384487,49.707493,549.666321,399.086945,566.843567,57.421669,57.120319,524.09198,36.839592,149.864639,187.717606,74.428459,191.782639,81.776627,97.034439,252.166245,29.960016,171.17868,22.71117,47.481613,122.1604,200.884674,79.289062,557.182617,,,,263.226074,33.839535,501.88089,109.238899,530.421753,599.752747,629.70343,526.039124,380.139954,290.417053,556.353638,571.6875,144.524185,320.377625,605.81073,36.384487,49.707493,549.666321,191.782639,81.776627,97.034439,370.454224,625.808655,201.619568,252.166245,29.960016,171.17868,57.120319,524.09198,36.839592,623.417236,517.01062,232.67157,399.086945,566.843567,57.421669,149.864639,187.717606,74.428459,22.71117,47.481613,122.1604
standing up,0.091667,432.524506,506.574341,314.256927,441.990997,513.288818,411.505585,113.494545,527.2005,521.051575,216.637665,56.432545,541.915588,61.914295,20.907417,521.100647,423.058014,499.859863,217.008286,86.625069,512.115967,134.750076,200.151352,43.452679,121.992142,46.295643,14.538978,155.563232,,,,629.83075,525.90271,380.232025,623.539795,516.93512,232.671616,370.568756,625.85022,201.633667,290.500824,556.349426,571.723572,109.323425,530.405334,599.695435,144.568451,320.400177,605.764771,200.811066,79.352173,557.195435,263.159119,33.953266,501.880463,36.320969,49.631233,549.675476,399.197266,566.864014,57.462643,57.242489,524.172302,36.907417,149.874054,187.738617,74.453148,191.642853,81.866531,96.875626,252.087082,30.055813,171.209625,22.657778,47.480488,122.215157,200.811066,79.352173,557.195435,,,,263.159119,33.953266,501.880463,109.323425,530.405334,599.695435,629.83075,525.90271,380.232025,290.500824,556.349426,571.723572,144.568451,320.400177,605.764771,36.320969,49.631233,549.675476,191.642853,81.866531,96.875626,370.568756,625.85022,201.633667,252.087082,30.055813,171.209625,57.242489,524.172302,36.907417,623.539795,516.93512,232.671616,399.197266,566.864014,57.462643,149.874054,187.738617,74.453148,22.657778,47.480488,122.215157
standing up,0.1,432.648529,506.529083,314.273041,442.109802,513.226196,411.523407,113.588303,527.176514,520.989563,216.586029,56.376667,541.853821,61.883823,20.771168,521.018799,423.187286,499.83197,217.022659,86.749435,512.08728,134.784164,200.201508,43.405949,122.027267,46.350838,14.451869,155.586929,,,,629.966309,525.781738,380.304871,623.667725,516.858093,232.708557,370.679504,625.911011,201.611893,290.662384,556.263184,571.683899,109.47216,530.36615,599.597351,144.65802,320.335999,605.625061,200.800156,79.215874,557.098572,263.146484,33.928429,501.84024,36.249996,49.44202,549.578003,399.313049,566.862976,57.503311,57.354965,524.27002,36.972126,149.900421,187.729095,74.457146,191.947906,81.675598,97.272827,252.142456,29.978664,171.203918,22.696388,47.355503,122.210114,200.800156,79.215874,557.098572,,,,263.146484,33.928429,501.84024,109.47216,530.36615,599.597351,629.966309,525.781738,380.304871,290.662384,556.263184,571.683899,144.65802,320.335999,605.625061,36.249996,49.44202,549.578003,191.947906,81.675598,97.272827,370.679504,625.911011,201.611893,252.142456,29.978664,171.203918,57.354965,524.27002,36.972126,623.667725,516.858093,232.708557,399.313049,566.862976,57.503311,149.900421,187.729095,74.457146,22.696388,47.355503,122.210114
standing up,0.108333,432.727264,506.512878,314.318024,442.195648,513.189697,411.569122,113.64579,527.345947,520.924133,216.458054,56.507828,541.838501,61.800121,20.73761,520.956665,423.258881,499.83609,217.066971,86.809906,512.303467,134.905899,200.06163,43.578773,121.963982,46.234131,14.537483,155.554626,,,,630.098999,525.672485,380.364349,623.775513,516.761047,232.73027,370.716003,625.907837,201.70018,290.700043,556.348206,571.732361,109.505714,530.479004,599.564026,144.646393,320.490814,605.647644,200.653976,79.483078,557.152222,263.05072,34.19453,501.861938,36.135448,49.342712,549.471252,399.407837,566.861328,57.55991,57.467342,524.378601,37.068546,149.907974,187.836182,74.428108,191.428192,82.05648,96.637146,252.008652,30.279568,171.170731,22.587021,47.457909,122.248131,200.653976,79.483078,557.152222,,,,263.05072,34.19453,501.861938,109.505714,530.479004,599.564026,630.098999,525.672485,380.364349,290.700043,556.348206,571.732361,144.646393,320.490814,605.647644,36.135448,49.342712,549.471252,191.428192,82.05648,96.637146,370.716003,625.907837,201.70018,252.008652,30.279568,171.170731,57.467342,524.378601,37.068546,623.775513,516.761047,232.73027,399.407837,566.861328,57.55991,149.907974,187.836182,74.428108,22.587021,47.457909,122.248131
standing up,0.116667,432.856903,506.441589,314.330719,442.319641,513.116089,411.582489,113.748161,527.358093,520.860657,216.383972,56.483955,541.830688,61.756058,20.623024,520.882324,423.394196,499.76709,217.078949,86.936203,512.285461,134.96257,200.102203,43.541878,121.954559,46.289818,14.45454,155.574493,,,,630.221375,525.589172,380.38916,623.887451,516.664124,232.76915,370.878326,625.840698,201.667618,290.859589,556.283325,571.693665,109.643814,530.471619,599.458008,144.674622,320.446411,605.565918,200.630173,79.331787,557.113037,263.025848,34.188297,501.874634,36.06049,49.201263,549.396362,399.536316,566.872253,57.557186,57.612236,524.487732,37.174747,149.878754,187.981918,74.43792,191.839661,81.824974,97.1492,252.090179,30.163574,171.087143,22.596682,47.326229,122.246246,200.630173,79.331787,557.113037,,,,263.025848,34.188297,501.874634,109.643814,530.471619,599.458008,630.221375,525.589172,380.38916,290.859589,556.283325,571.693665,144.674622,320.446411,605.565918,36.06049,49.201263,549.396362,191.839661,81.824974,97.1492,370.878326,625.840698,201.667618,252.090179,30.163574,171.087143,57.612236,524.487732,37.174747,623.887451,516.664124,232.76915,399.536316,566.872253,57.557186,149.878754,187.981918,74.43792,22.596682,47.326229,122.246246
standing up,0.125,432.93158,506.397949,314.376923,442.404449,513.060242,411.628571,113.824905,527.553223,520.849854,216.26767,56.639462,541.874756,61.702492,20.601288,520.768188,423.45871,499.735718,217.125259,87.004242,512.471924,135.028091,200.014954,43.696465,121.819756,46.237812,14.515265,155.519531,,,,630.324402,525.522095,380.390717,624.007324,516.569153,232.825439,370.874329,625.799683,201.781723,290.903412,556.395691,571.724854,109.692383,530.626343,599.377014,144.631546,320.640259,605.564026,200.520142,79.599403,557.135132,262.967804,34.419483,501.888977,35.97953,49.174335,549.321533,399.619568,566.874878,57.599831,57.735081,524.622925,37.296688,149.953552,188.053528,74.361435,191.479935,82.136909,96.655418,252.022034,30.394453,170.999283,22.548691,47.418816,122.208763,200.520142,79.599403,557.135132,,,,262.967804,34.419483,501.888977,109.692383,530.626343,599.377014,630.324402,525.522095,380.390717,290.903412,556.395691,571.724854,144.631546,320.640259,605.564026,35.97953,49.174335,549.321533,191.479935,82.136909,96.655418,370.874329,625.799683,201.781723,252.022034,30.394453,170.999283,57.735081,524.622925,37.296688,624.007324,516.569153,232.825439,399.619568,566.874878,57.599831,149.953552,188.053528,74.361435,22.548691,47.418816,122.208763
standing up,0.133333,433.023804,506.319763,314.409241,442.502014,512.986755,411.660004,113.911331,527.642029,520.826172,216.185349,56.696445,541.958252,61.662018,20.559616,520.7146,423.545593,499.65274,217.158447,87.090584,512.505005,135.081314,199.99942,43.707161,121.79705,46.248184,14.48565,155.580109,,,,630.395264,525.46582,380.381378,624.082642,516.465515,232.85968,370.985168,625.716675,201.818375,290.998779,556.433594,571.757019,109.769539,530.689331,599.285706,144.605667,320.695374,605.544922,200.458221,79.624306,557.20282,262.935486,34.50808,501.978943,35.911259,49.135311,549.28363,399.703644,566.932983,57.579117,57.865971,524.72113,37.400211,149.930099,188.245361,74.409111,191.576263,82.10247,96.771721,252.030167,30.359304,170.950607,22.533506,47.377361,122.251587,200.458221,79.624306,557.20282,,,,262.935486,34.50808,501.978943,109.769539,530.689331,599.285706,630.395264,525.46582,380.381378,290.998779,556.433594,571.757019,144.605667,320.695374,605.544922,35.911259,49.135311,549.28363,191.576263,82.10247,96.771721,370.985168,625.716675,201.818375,252.030167,30.359304,170.950607,57.865971,524.72113,37.400211,624.082642,516.465515,232.85968,399.703644,566.932983,57.579117,149.930099,188.245361,74.409111,22.533506,47.377361,122.251587
standing up,0.141667,433.097961,506.265625,314.446289,442.586487,512.93512,411.695892,113.980713,527.705872,520.801086,216.164078,56.743504,542.000183,61.663151,20.563078,520.667786,423.609436,499.596191,217.196671,87.155968,512.485291,135.119324,200.052902,43.686302,121.770905,46.304657,14.457364,155.560959,,,,630.45575,525.451294,380.316162,624.173218,516.391968,232.951874,370.994904,625.628906,201.902145,291.094299,556.504272,571.775879,109.860924,530.78595,599.160767,144.599762,320.77002,605.474243,200.438431,79.657738,557.186096,262.951233,34.550114,502.012787,35.892761,49.154526,549.263,399.735901,567.037964,57.540722,57.976612,524.798035,37.494156,150.034927,188.259003,74.382996,191.697006,82.061195,96.894485,252.084915,30.297148,170.920868,22.575089,47.352657,122.211922,200.438431,79.657738,557.186096,,,,262.951233,34.550114,502.012787,109.860924,530.78595,599.160767,630.45575,525.451294,380.316162,291.094299,556.504272,571.775879,144.599762,320.77002,605.474243,35.892761,49.154526,549.263,191.697006,82.061195,96.894485,370.994904,625.628906,201.902145,252.084915,30.297148,170.920868,57.976612,524.798035,37.494156,624.173218,516.391968,232.951874,399.735901,567.037964,57.540722,150.034927,188.259003,74.382996,22.575089,47.352657,122.211922
standing up,0.15,433.132202,506.217133,314.502289,442.634308,512.895325,411.749969,114.014267,527.843262,520.78717,216.121613,56.869774,542.10321,61.634167,20.65032,520.739807,423.630096,499.53891,217.254639,87.174057,512.588867,135.213196,199.974152,43.769329,121.7724,46.230911,14.524676,155.571518,,,,630.476196,525.425415,380.276917,624.229919,516.322144,233.023026,370.984406,625.521301,201.991592,291.119202,556.639648,571.852295,109.880005,530.902283,599.099304,144.555557,320.960297,605.513489,200.371796,79.842384,557.31073,262.921112,34.670265,502.113708,35.869942,49.239578,549.333618,399.783142,567.107422,57.561184,58.071411,524.822266,37.582657,150.050064,188.325073,74.486359,191.434937,82.243362,96.579071,252.001816,30.409052,170.956284,22.531908,47.42662,122.252724,200.371796,79.842384,557.31073,,,,262.921112,34.670265,502.113708,109.880005,530.902283,599.099304,630.476196,525.425415,380.276917,291.119202,556.639648,571.852295,144.555557,320.960297,605.513489,35.869942,49.239578,549.333618,191.434937,82.243362,96.579071,370.984406,625.521301,201.991592,252.001816,30.409052,170.956284,58.071411,524.822266,37.582657,624.229919,516.322144,233.023026,399.783142,567.107422,57.561184,150.050064,188.325073,74.486359,22.531908,47.42662,122.252724
standing up,0.158333,433.195251,506.140717,314.517151,442.696381,512.837341,411.763641,114.068207,527.756104,520.780701,216.181046,56.785374,542.13092,61.683743,20.618509,520.749695,423.694122,499.444031,217.270645,87.243202,512.395325,135.192551,200.124176,43.592094,121.859161,46.36018,14.414455,155.621872,,,,630.481384,525.42627,380.216309,624.284119,516.269836,233.10379,371.002808,625.4422,201.962433,291.23233,556.622498,571.856689,109.985924,530.916748,599.026367,144.603867,320.883514,605.441833,200.453156,79.610352,557.297302,262.993164,34.531582,502.151978,35.907455,49.229836,549.355103,399.822021,567.177917,57.570984,58.159374,524.811829,37.633976,150.180893,188.233856,74.511002,191.928482,81.904968,97.179939,252.127625,30.128513,171.005341,22.615988,47.3116,122.248322,200.453156,79.610352,557.297302,,,,262.993164,34.531582,502.151978,109.985924,530.916748,599.026367,630.481384,525.42627,380.216309,291.23233,556.622498,571.856689,144.603867,320.883514,605.441833,35.907455,49.229836,549.355103,191.928482,81.904968,97.179939,371.002808,625.4422,201.962433,252.127625,30.128513,171.005341,58.159374,524.811829,37.633976,624.284119,516.269836,233.10379,399.822021,567.177917,57.570984,150.180893,188.233856,74.511002,22.615988,47.3116,122.248322
standing up,0.166667,433.218781,506.167236,314.633636,442.752014,512.833435,411.87912,114.102516,527.859192,520.8172,216.18924,56.883575,542.183472,61.692802,20.711535,520.804626,423.685547,499.501007,217.388153,87.230591,512.498352,135.334045,200.042374,43.681683,121.892776,46.263859,14.520749,155.60379,,,,630.502258,525.421814,380.183502,624.311523,516.244446,233.203171,371.016724,625.523743,202.252151,291.221497,556.724731,571.928406,109.980293,531.00769,599.053467,144.617569,321.046265,605.498535,200.438858,79.800583,557.380737,262.987396,34.625217,502.203156,35.934681,49.308788,549.401367,399.818542,567.21228,57.66346,58.213329,524.745361,37.706142,150.218857,188.208557,74.636002,191.507614,82.123978,96.674515,252.033798,30.255667,171.101074,22.584255,47.430946,122.279755,200.438858,79.800583,557.380737,,,,262.987396,34.625217,502.203156,109.980293,531.00769,599.053467,630.502258,525.421814,380.183502,291.221497,556.724731,571.928406,144.617569,321.046265,605.498535,35.934681,49.308788,549.401367,191.507614,82.123978,96.674515,371.016724,625.523743,202.252151,252.033798,30.255667,171.101074,58.213329,524.745361,37.706142,624.311523,516.244446,233.203171,399.818542,567.21228,57.66346,150.218857,188.208557,74.636002,22.584255,47.430946,122.279755
standing up,0.175,433.251312,506.142975,314.657043,442.785522,512.809265,411.902405,114.140991,527.737976,520.868774,216.244614,56.764664,542.206543,61.730785,20.667072,520.827698,423.717102,499.476715,217.411652,87.264481,512.325317,135.32428,200.138351,43.520123,122.000916,46.344055,14.423079,155.695068,,,,630.49646,525.42572,380.165527,624.333862,516.223877,233.264679,371.033325,625.542114,202.200317,291.292877,556.640259,571.95282,110.055893,530.887024,599.072754,144.709305,320.868439,605.505432,200.523102,79.553604,557.387573,263.038177,34.434731,502.230652,35.975506,49.277016,549.432922,399.822693,567.252686,57.720127,58.268414,524.661682,37.748245,150.324112,188.074951,74.687363,191.944397,81.788139,97.235085,252.121719,29.99733,171.188599,22.637011,47.317165,122.335999,200.523102,79.553604,557.387573,,,,263.038177,34.434731,502.230652,110.055893,530.887024,599.072754,630.49646,525.42572,380.165527,291.292877,556.640259,571.95282,144.709305,320.868439,605.505432,35.975506,49.277016,549.432922,191.944397,81.788139,97.235085,371.033325,625.542114,202.200317,252.121719,29.99733,171.188599,58.268414,524.661682,37.748245,624.333862,516.223877,233.264679,399.822693,567.252686,57.720127,150.324112,188.074951,74.687363,22.637011,47.317165,122.335999
